Name,ID,entrezgene_id,P_value,FDR,log2FC,Signif,Status,U2932_WT_centered,U2932_MUT_centered,U2932_WT_1,U2932_WT_2,U2932_WT_3,U2932_MUT_1,U2932_MUT_2,U2932_MUT_3
PCNP,Q8WW12,57092,0.7927165035593915,0.933,-0.0127,FALSE,Stable,-0.00637,0.00637,12.023685057925313,12.078717898292956,12.033835927659876,12.06921478167258,12.039604517953759,11.989181592589867
PDXDC1,Q6P996,23042,0.805429722808374,0.933,0.0145,FALSE,Stable,0.00727,-0.00727,10.29324171895624,10.324405598493605,10.22170794493565,10.215411657801777,10.322040801034905,10.345516133696897
PITPNC1,A0A0C4DGP0,26207,0.8005808342700735,0.933,-0.0282,FALSE,Stable,-0.0141,0.0141,5.970393537914677,6.106432077816929,5.812498225333564,5.768184324776926,5.944858445807539,6.0916998341368105
PSIP1.1,V9GYT7,11168,0.8029593558520587,0.933,0.113,FALSE,Stable,0.0565,-0.0565,10.435045131278086,9.073873776502385,10.756222712847288,9.81810279716713,10.319107575824983,10.466994109073257
PSMC4,P43686,5704,0.7987806924430711,0.933,0.0219,FALSE,Stable,0.011,-0.011,12.806106515267327,12.635650109848031,12.621021609124346,12.840010747097478,12.686763129806438,12.601793997600701
Q53EN0,Q53EN0,NA,0.7976846565873718,0.933,-0.0137,FALSE,Stable,-0.00685,0.00685,9.322829497628895,9.367414751246828,9.370905320113408,9.295080132764602,9.312429206250613,9.41256984680521
Q53GE7,Q53GE7,NA,0.8086963227994943,0.933,-0.0115,FALSE,Stable,-0.00576,0.00576,12.03400794533537,11.977387262887703,11.943979914343739,11.979639547169159,11.97312333067025,11.96805474183544
Q59EC0,Q59EC0,NA,0.8070523486075466,0.933,0.0174,FALSE,Stable,0.00869,-0.00869,13.210488712601013,13.140590153603029,13.13916760587681,13.106317563279415,13.123975871530572,13.312074615493023
RAD18,A0A024R2I7,NA,0.7946030477028386,0.933,0.0179,FALSE,Stable,0.00897,-0.00897,10.361176178590297,10.370360475120004,10.19856781878454,10.372865060112588,10.354359591260515,10.25668046585039
RCSD1,Q6JBY9,92241,0.8066380604217916,0.933,-0.0295,FALSE,Stable,-0.0147,0.0147,10.526694845541975,10.548243944222849,10.53323238117783,10.234338448695631,10.604645884744647,10.680711143072092
RHOH,Q15669,399,0.7948005307311836,0.933,0.0345,FALSE,Stable,0.0172,-0.0172,8.841721581128462,8.505811553919594,8.407267764244732,8.759888183221834,8.612868497291041,8.485426827170242
RMND5A,Q9H871,64795,0.7935148123610793,0.933,-0.0162,FALSE,Stable,-0.0081,0.0081,9.324630615267186,9.412358137208985,9.25502856981873,9.372865060112588,9.3040090046511,9.266552317942395
RNPC3,Q96LT9,55599,0.7949900353931397,0.933,0.0165,FALSE,Stable,0.00824,-0.00824,8.437127844272807,8.532940288372874,8.590587049915035,8.469641817239516,8.545736753493381,8.594697827323873
ROCK2,O75116,9475,0.8058223433890201,0.933,-0.0194,FALSE,Stable,-0.00969,0.00969,11.130763595614521,11.233619676759702,11.156841524588401,11.051412889039538,11.301038849903147,11.110613805500897
RPL11,P62913,6135,0.8022368989868256,0.933,0.018,FALSE,Stable,0.00902,-0.00902,12.641013084311812,12.59016596851664,12.62193738796388,12.703427786201754,12.707423844820928,12.496379457110075
RPL34,P49207,6164,0.7944556099750038,0.933,-0.0369,FALSE,Stable,-0.0185,0.0185,13.245834919237982,13.043915874129429,13.065331980621583,13.345266626007538,13.082564887504645,12.816403709653713
RPS13,P62277,6207,0.8021886520458081,0.933,-0.024,FALSE,Stable,-0.012,0.012,12.509775004326936,12.28699085163199,12.277926647908222,12.479072887186838,12.258035966917873,12.265732238722114
RPS27L,H0YMV8,51065,0.7994950104810996,0.933,-0.0147,FALSE,Stable,-0.00733,0.00733,9.839203788096944,9.779719355143405,9.746346360833147,9.83415498140132,9.787576120869643,9.699572453287269
SCAF4,O95104,57466,0.7954430128118243,0.933,-0.0334,FALSE,Stable,-0.0167,0.0167,11.277752335693803,10.98498801863518,10.91176647065955,11.218986961843608,10.905537434614315,10.949899645975167
SFXN1,Q9H9B4,94081,0.7983958761392504,0.933,0.016,FALSE,Stable,0.00798,-0.00798,11.850811922162004,11.889465937210788,11.954378090144047,11.819939557313404,11.95306876438115,11.969530423894982
SGK223,Q86YV5,157285,0.800471098219331,0.933,0.0651,FALSE,Stable,0.0325,-0.0325,6.369815424283912,5.590961241342599,5.778734244117836,6.38543103719352,5.757556688939453,5.791814071161826
TMED5,Q9Y3A6,50999,0.7972163904683494,0.933,0.012,FALSE,Stable,0.00599,-0.00599,5.768184324776926,5.692092375427572,5.741466986401147,5.746850183098051,5.730639955916791,5.760220946466509
TOMM40,O96008,10452,0.8070486957908544,0.933,-0.0188,FALSE,Stable,-0.00941,0.00941,10.693399835603053,10.677719641641009,10.57912733766591,10.671098725748465,10.727920454563199,10.494755602160454
TSEN34,E7EQB3,79042,0.7981271280260251,0.933,-0.0198,FALSE,Stable,-0.00992,0.00992,9.105646652677729,9.161131882984307,9.298749947248048,9.070925944985511,9.261154672615572,9.173926931999809
U2AF1L5,P0DN76,102724594,0.7931012072920617,0.933,-0.0229,FALSE,Stable,-0.0114,0.0114,11.861823578253082,11.714331389815245,11.883101460118509,11.702995116140663,11.949060668291558,11.738514532429267
USP11,P51784,8237,0.8021926330973278,0.933,-0.0114,FALSE,Stable,-0.0057,0.0057,10.674633661767267,10.743319726770165,10.719731056749852,10.701912872949402,10.695663296788021,10.705891530859562
WAPL,Q7Z5K2,23063,0.8008611132879794,0.933,-0.0526,FALSE,Stable,-0.0263,0.0263,10.316734070972293,9.750539513354497,9.74802508459818,10.203837383934554,9.661421832789095,9.792139552277902
YEATS4,O95619,8089,0.8022363297149308,0.933,0.0447,FALSE,Stable,0.0224,-0.0224,9.96087076379617,9.57591736111815,9.919161283973493,9.516290985614948,10.027214885159834,10.046578366620329
ZFP106,A0A024R9R5,NA,0.7928915712577296,0.933,0.0122,FALSE,Stable,0.00611,-0.00611,9.382624026574916,9.37221210918907,9.410239330776022,9.384999544730041,9.441491779304727,9.375256688337155
ZNF302,A0A0D9SFG5,55900,0.7982934679912819,0.933,-0.0304,FALSE,Stable,-0.0152,0.0152,7.689299160535892,7.989820220117596,8.022367813028454,7.713558356404792,7.888743248898259,8.00786824333334
ZNF706,Q9Y5V0,51123,0.8093027314053961,0.933,-0.0207,FALSE,Stable,-0.0104,0.0104,9.943393929347506,10.024585638278273,10.027214885159834,9.902525858443207,9.87912371941591,10.151397147004438
ZPR1,O75312,8882,0.8029019504005593,0.933,0.0124,FALSE,Stable,0.00621,-0.00621,10.81434213022409,10.776844232402167,10.758639637024576,10.830673649131837,10.814502358460691,10.74188827273525
A8K6X2,A8K6X2,NA,0.8168669606031973,0.934,0.0208,FALSE,Stable,0.0104,-0.0104,9.711150711243256,9.446256229889563,9.619486376055548,9.695402309352652,9.501439145158873,9.642412772905056
ABHD10,Q9NUJ1,55347,0.8279336877726847,0.934,0.0148,FALSE,Stable,0.00738,-0.00738,10.158988298645962,10.016251155012748,9.975418104059356,10.00450139223494,10.069449767427784,10.121015400961365
AGFG2,O95081,3268,0.8258474207956128,0.934,-0.0228,FALSE,Stable,-0.0114,0.0114,7.548436624696042,7.3706874068072175,7.2143191208007655,7.4651582296642545,7.243173983472951,7.356672044212097
ALG2,Q9H553,85365,0.8156170493753525,0.934,-0.0151,FALSE,Stable,-0.00754,0.00754,8.266318057157454,8.403864176606795,8.267723051627422,8.28955784835356,8.2350568627071,8.368069876532083
AP3M2,P53677,10947,0.8245697300671799,0.934,0.0392,FALSE,Stable,0.0196,-0.0196,7.403438163008279,7.511752653767379,7.429615964201735,7.154818109052104,7.4379600883344725,7.8697480514650655
APIP,Q96GX9,51074,0.8187241958422793,0.934,0.0253,FALSE,Stable,0.0126,-0.0126,11.150191543355149,11.19383333254655,11.341240820538749,11.03974158460541,11.40843589543731,11.312939663880533
ARL6,Q9H0F7,84100,0.8225442180899363,0.934,0.0112,FALSE,Stable,0.00561,-0.00561,8.026800059343715,8.099610811960915,8.13493964349298,8.103812329428848,8.107478646626618,8.083745237394504
ATP5L,O75964,10632,0.8144491688499704,0.934,-0.0378,FALSE,Stable,-0.0189,0.0189,10.970537340061906,10.99668532267251,11.205671085457807,10.98498801863518,11.339126247470462,10.735302154941605
B2R5S3,B2R5S3,NA,0.8136077610317182,0.934,-0.0128,FALSE,Stable,-0.0064,0.0064,7.797012977836145,7.8157035033480655,7.758889432720965,7.83541884047548,7.705977901682522,7.791814071161826
B2R769,B2R769,NA,0.8172773267538103,0.934,0.025,FALSE,Stable,0.0125,-0.0125,7.389738878676984,7.181897643108388,7.059614856297222,7.3671963100258955,7.107478646626618,7.231701199029002
B2R9D9,B2R9D9,NA,0.8234439808969769,0.934,-0.0197,FALSE,Stable,-0.00986,0.00986,9.985415040997596,9.83099048124926,9.795390331122642,9.995767150877802,9.745001973976734,9.811856314292545
B2R9M7,B2R9M7,NA,0.8147189735263753,0.934,-0.0497,FALSE,Stable,-0.0248,0.0248,8.400025517914024,8.40896655165431,8.4761386254757,8.174925682500678,8.079484783826816,8.881725790642234
B2RDI0,B2RDI0,NA,0.8175652793223385,0.934,-0.0162,FALSE,Stable,-0.0081,0.0081,10.116993677546981,9.962173031109709,9.901771981098943,9.988826677327951,9.930441673038665,10.0130434601401
B2RXF3,B2RXF3,NA,0.8110161794282764,0.934,-0.0267,FALSE,Stable,-0.0134,0.0134,12.63710030523969,12.67222642728852,12.91206598694046,12.53150330461426,12.778960058147678,12.830812271744879
B3KUZ7,B3KUZ7,NA,0.8183786117763432,0.934,0.0203,FALSE,Stable,0.0101,-0.0101,9.105908508571158,8.995484518877507,8.874059203141146,9.12825215227739,8.895423810382972,9.01262453886506
B4DG47,B4DG47,NA,0.8162170133239849,0.934,0.0124,FALSE,Stable,0.00618,-0.00618,11.004009735976137,10.974414589805527,10.916476644437717,10.93840342367024,11.035898787323415,10.957682486165123
BMS1,Q14692,9790,0.8233204007396915,0.934,0.0139,FALSE,Stable,0.00694,-0.00694,11.689910638567886,11.613605318063383,11.54655689147782,11.703557561921027,11.607145340989451,11.581012228240912
CCNB1,P14635,891,0.8127769211768417,0.934,0.0144,FALSE,Stable,0.00721,-0.00721,10.791407116477767,10.795958465094499,10.895878178674236,10.92481250360578,10.799119693799557,10.802597140857696
CCNT2,O60583,905,0.8102897714716573,0.934,0.024,FALSE,Stable,0.012,-0.012,5.0916998341368105,5.247927513443585,5.259272487037594,5.0574502721839,5.392317422778761,5.221103725367875
COX2,G5D8J3,NA,0.8203677471000637,0.934,0.0384,FALSE,Stable,0.0192,-0.0192,11.903580625348638,11.440661570655207,11.785166352953938,11.485225544290126,11.983207397045943,11.776145122723987
CPSF6,Q16630,11052,0.8181671891196096,0.934,-0.0109,FALSE,Stable,-0.00546,0.00546,12.472716220705662,12.431837083421764,12.518554809101152,12.471726012618873,12.471700613729038,12.44690236126827
CUL4B,Q13620,8450,0.8163949935153185,0.934,-0.0138,FALSE,Stable,-0.00692,0.00692,10.926073568328341,10.950628795409918,10.94251450533924,10.854011236379867,10.899659026377442,11.02403150151675
DENND4A,A0A0U1RR27,10260,0.8242172530327592,0.934,-0.0221,FALSE,Stable,-0.0111,0.0111,10.380785716114058,10.147840893672337,10.315602456637947,10.087860588357822,10.347621368568134,10.342408072085101
DKFZp451C205,Q8N3S0,NA,0.8105582186161024,0.934,0.0168,FALSE,Stable,0.0084,-0.0084,8.73944309777245,8.661065479806949,8.83383884355829,8.842978831788326,8.760553632975741,8.681238411777805
DNAJC3,Q13217,5611,0.8278114683845659,0.934,-0.0231,FALSE,Stable,-0.0115,0.0115,10.743572188935634,10.550554413219363,10.54428831285009,10.78528898070402,10.525325043433478,10.458509146553864
DPH2,Q9BQC3,1802,0.8239016230270637,0.934,0.0163,FALSE,Stable,0.00817,-0.00817,8.216745858195306,8.38887833881199,8.225930411171055,8.19918154876397,8.329572125765376,8.351822644550701
DPP9,Q86TI2,91039,0.814757342391822,0.934,-0.0182,FALSE,Stable,-0.00909,0.00909,9.397246787440716,9.421644094048272,9.219410563083464,9.3151495622563,9.252428905678526,9.416164164733129
ECHS1,P30084,1892,0.8144543222734009,0.934,0.0518,FALSE,Stable,0.0259,-0.0259,11.164089838387065,10.2994369994275,10.752297009633487,10.650603022215309,10.765286098723683,10.955286645524469
EEF1D.1,Q9BW34,NA,0.8214178277747388,0.934,-0.0136,FALSE,Stable,-0.00678,0.00678,13.17776210624051,13.251748675124203,13.123232280936385,13.241104279579618,13.152443301864201,13.118503137937955
EIF3L,B0QY89,51386,0.8251578991852544,0.934,0.0316,FALSE,Stable,0.0158,-0.0158,12.570994128743228,12.274261661257048,12.16970582539149,12.602698865017965,12.265439240276605,12.241715076578425
ELP4,Q96EB1,26610,0.8117483398802274,0.934,-0.0477,FALSE,Stable,-0.0238,0.0238,8.874674031635807,8.525129251203973,8.926295994781112,8.442114122419225,9.121533517340032,8.619486376055548
FAM96B,Q9Y3D0,51647,0.8137761625130047,0.934,0.0416,FALSE,Stable,0.0208,-0.0208,8.221103725367875,7.733354340613827,7.754219433135143,8.216745858195306,7.782670658677007,7.834154981401319
GNPDA2,Q8TDQ7,132789,0.827124671273154,0.934,-0.0108,FALSE,Stable,-0.00541,0.00541,5.880195728943098,5.840463233869542,5.9092930858238235,5.9140860970127225,5.837943241891027,5.845490050944375
GPS1,Q13098,2873,0.8256047798263295,0.934,0.00947,FALSE,Stable,0.00473,-0.00473,11.176983424355349,11.206953291177719,11.195864300880995,11.201327549985484,11.205671085457807,11.201205007299528
HEATR3,Q7Z4Q2,55027,0.8240660288921697,0.934,0.0153,FALSE,Stable,0.00763,-0.00763,10.030115330908071,9.947052436762474,9.804937672051908,9.937079512757247,9.956521363333119,9.934280593640024
HLA-B,A0A140HMA0,NA,0.8192001553657187,0.934,-0.0139,FALSE,Stable,-0.00693,0.00693,12.32564275666334,12.354221828300899,12.220257392614819,12.24382852331424,12.261095891470214,12.353615514948588
HLA-B.12,F6KRU0,NA,0.828422464878962,0.934,-0.0105,FALSE,Stable,-0.00525,0.00525,11.50308035175293,11.522777669524576,11.430086604341039,11.469387440964345,11.48688528880721,11.468165810118979
HLA-C.4,C7FDT3,NA,0.8167943416127383,0.934,-0.0118,FALSE,Stable,-0.00592,0.00592,11.882184492900635,11.909143047339898,11.815623458127034,11.828771193857177,11.898488022941612,11.844195749435748
HLA-DPB1.6,A0A120GWD3,NA,0.8151979605939563,0.934,0.0282,FALSE,Stable,0.0141,-0.0141,8.668884984266247,8.696272083925864,8.588339860923476,8.936932336522394,8.61691636257881,8.484218708433163
HNRNPK,P61978,3190,0.8236930614485005,0.934,-0.0106,FALSE,Stable,-0.00532,0.00532,14.510288217595567,14.596207230542468,14.554696761998262,14.5293390406483,14.564750884597736,14.535153850693858
HUWE1,Q7Z6Z7,10075,0.8133771890958834,0.934,0.0142,FALSE,Stable,0.00708,-0.00708,13.941194363376553,13.835458318236594,13.849756934882166,13.82691586697344,13.877648404460842,13.96434989363406
IQGAP1,P46940,8826,0.8171868675168128,0.934,-0.0154,FALSE,Stable,-0.0077,0.0077,14.094267414652377,14.17332578791327,14.21981891794814,14.056866293049723,14.150278824812263,14.234061464422398
IVD,A0A0A0MT83,3712,0.8116775013615003,0.934,0.0638,FALSE,Stable,0.0319,-0.0319,11.360737369358448,11.486583659067268,11.998237821888047,11.1705510353167,12.013113268527643,11.85334854663463
JMJD1C,Q15652,221037,0.8136012720360528,0.934,-0.0284,FALSE,Stable,-0.0142,0.0142,8.558037984776995,8.376776571882981,8.556889189726865,8.664625054869296,8.237926946626263,8.50382573799575
KDM5A,P29375,5927,0.8146571265842133,0.934,0.0132,FALSE,Stable,0.00659,-0.00659,10.232420927176076,10.257977058563979,10.228457971643923,10.318429829943014,10.16829604087219,10.271696454818708
KIAA1468.1,Q9P260,57614,0.8128375148900691,0.934,-0.0178,FALSE,Stable,-0.0089,0.0089,11.751962413460854,11.90888044244049,11.933616895651577,11.76905265847158,11.94126773629664,11.830752863684548
LARP4B.1,H0Y4V9,NA,0.8164989809977772,0.934,0.0373,FALSE,Stable,0.0186,-0.0186,10.548725597163887,10.414579539991138,10.49355527341544,10.545157551729474,10.832731815245685,10.190812367916136
LRRC20,Q8TCA0,55222,0.8134892487936656,0.934,0.0731,FALSE,Stable,0.0365,-0.0365,5.74416109557041,4.968090752045256,4.749534267669262,5.626439136697315,5.20163386116965,4.8529975876133165
LY75,O60449,4065,0.8130031914761888,0.934,-0.0202,FALSE,Stable,-0.0101,0.0101,8.741804025309557,8.8483099574492865,9.033698298750554,8.818582177480858,8.828771193857177,8.915879378835774
MAEA,E7ESC7,10296,0.8150679403597862,0.934,-0.0129,FALSE,Stable,-0.00646,0.00646,7.086401645880029,7.132371198732537,7.082149041353872,7.167919865551935,7.044394119358453,7.049848549450561
MAP1A,E9PGC8,4130,0.8121968695094411,0.934,0.0552,FALSE,Stable,0.0276,-0.0276,10.295309769858742,9.76669453572044,9.73047013718422,10.406736482691723,9.821136185744049,9.73030029846004
MBIP,B2RCV0,NA,0.81372770596487,0.934,-0.0145,FALSE,Stable,-0.00727,0.00727,8.07521171134824,8.053111336459562,7.9721182183841375,8.070925944985511,8.056908618323252,7.928962440835979
MCL1,Q07820,4170,0.8253117021901248,0.934,-0.0662,FALSE,Stable,-0.0331,0.0331,9.45409362036545,9.474922700379798,10.169674511808749,9.658747037435006,10.100268106172882,9.14108531856233
MCL1,Q07820,574406,0.8253117021901248,0.934,-0.0662,FALSE,Stable,-0.0331,0.0331,9.45409362036545,9.474922700379798,10.169674511808749,9.658747037435006,10.100268106172882,9.14108531856233
MNAT1,P51948,4331,0.8222198162866861,0.934,0.0113,FALSE,Stable,0.00566,-0.00566,8.503428246591971,8.590587049915035,8.59357786734457,8.5980525001616,8.54457811733884,8.578938713093386
MRPL54,Q6P161,116541,0.8230409943516751,0.934,0.0208,FALSE,Stable,0.0104,-0.0104,7.896029602976752,7.678776174123884,7.608809242675524,7.817623257511431,7.7846348455575205,7.643856189774724
MRPL55,Q7Z7F7,128308,0.8244714615557946,0.934,0.0168,FALSE,Stable,0.00839,-0.00839,8.243173983472952,7.997179480937621,8.0574502721839,8.153805336079035,8.083745237394504,8.110613805500897
MSTO1,Q9BUK6,55154,0.8223700348408866,0.934,-0.0188,FALSE,Stable,-0.00939,0.00939,8.615445725304786,8.727920454563199,8.649974651158104,8.482202926295955,8.734032139564931,8.72075727733199
NAE1,Q13564,8883,0.8161640672916649,0.934,-0.0101,FALSE,Stable,-0.00504,0.00504,10.868128042426104,10.85447883417163,10.868976845459162,10.837154840843542,10.872520984591661,10.851670971390286
NAGA,P17050,4668,0.8159715382912932,0.934,0.014,FALSE,Stable,0.00702,-0.00702,8.109047077700707,8.026246772648195,8.06339508128851,8.06339508128851,8.168421410851925,8.008988783227254
NDUFS2,O75306,4720,0.8269477880133203,0.934,0.0126,FALSE,Stable,0.0063,-0.0063,9.902073579310743,9.767356854125685,9.839676209115483,9.80687179595802,9.838416075797337,9.901621158346112
NEK9,A0A024R6D1,NA,0.8189157830610106,0.934,0.0244,FALSE,Stable,0.0122,-0.0122,11.574357000565888,11.745001973976734,11.734032139564931,11.496654082593496,11.801667946724667,11.828334860961816
NGLY1,Q96IV0,55768,0.8257322178431848,0.934,-0.0325,FALSE,Stable,-0.0162,0.0162,10.362820525534262,10.49605483230829,10.647728231967827,10.18685706717715,10.51353022334923,10.708739041359578
NIP7,Q9Y221,51388,0.8177135077679683,0.934,0.0183,FALSE,Stable,0.00913,-0.00913,8.838573652668325,8.717333699453693,8.911991113699615,8.8869158958472525,8.72349030214343,8.912290583351108
NME7,Q9Y5B8,29922,0.8215643609789589,0.934,0.0104,FALSE,Stable,0.00519,-0.00519,7.109569509370688,7.1799090900149345,7.153805336079036,7.1426176554465775,7.161887682376894,7.169925001442312
PNISR,Q8TF01,25957,0.8160794802810788,0.934,0.02,FALSE,Stable,0.00998,-0.00998,9.996190995088133,9.80687179595802,9.855179946816332,9.762880292917,9.974414589805527,9.980853606379736
POGLUT1,Q8NBL1,56983,0.8150300338965338,0.934,-0.0205,FALSE,Stable,-0.0103,0.0103,8.486633935070163,8.16641418264516,8.341630009329911,8.277519886641358,8.32237886665822,8.333155350310616
POTEF,A5A3E0,728378,0.8234007728405244,0.934,0.0104,FALSE,Stable,0.00521,-0.00521,13.816283698420207,13.800768482531309,13.775764582445015,13.772469228479435,13.845274414647106,13.80634822671225
PRMT1,H7C2I1,NA,0.8128965710829102,0.934,-0.012,FALSE,Stable,-0.00598,0.00598,12.518726911203219,12.512370113670189,12.480840679395392,12.545447181678094,12.436164963217665,12.494455613587364
