"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"KIAA1217","Q5T5P2",0.000775821204622728,0.00895,FALSE,0.293,-0.146,0.146
"KIAA1429","Q69YN4",0.201450064170448,0.886,FALSE,0.0558,-0.0279,0.0279
"KIAA1468","Q9P260-2",0.0793558526871292,0.826,FALSE,0.205,-0.103,0.103
"KIAA1468.1","Q9P260",0.0727557984564682,0.818,FALSE,0.186,-0.093,0.093
"KIAA1524","A0A087X211",0.126278634929183,0.861,FALSE,-0.15,0.0749,-0.0749
"KIAA2013","Q8IYS2-2",0.149012741861545,0.871,FALSE,0.0773,-0.0386,0.0386
"KIDINS220","Q9ULH0",0.0803076792021648,0.827,FALSE,0.0842,-0.0421,0.0421
"KIF11","P52732",0.0220744381226825,0.644,FALSE,-0.229,0.115,-0.115
"KIF13B","Q9NQT8",0.930423274687728,0.938,FALSE,0.0056,-0.0028,0.0028
"KIF14","Q15058",0.567760239750033,0.924,FALSE,-0.0215,0.0108,-0.0108
"KIF15","Q9NS87",0.0729748774294879,0.819,FALSE,-0.179,0.0897,-0.0897
"KIF1B","O60333-4",0.52877047497642,0.922,FALSE,0.0348,-0.0174,0.0174
"KIF21A","Q7Z4S6-4",0.358654640867085,0.91,FALSE,0.0591,-0.0295,0.0295
"KIF22","Q14807",0.126850841869467,0.861,FALSE,0.139,-0.0696,0.0696
"KIF23","Q02241",0.109257340238905,0.851,FALSE,-0.0742,0.0371,-0.0371
"KIF2A","O00139-4",0.0253798787757707,0.673,FALSE,-0.12,0.0602,-0.0602
"KIF5B","D3DRX6",0.717663349383476,0.931,FALSE,0.0202,-0.0101,0.0101
"KIFAP3","Q92845",0.0918319874954055,0.838,FALSE,0.0838,-0.0419,0.0419
"KIFC1","Q9BW19",0.897734128172851,0.937,FALSE,-0.00705,0.00353,-0.00353
"KIN","O60870",0.612083453353269,0.927,FALSE,0.0208,-0.0104,0.0104
"KIZ","Q2M2Z5",0.490568956755282,0.92,FALSE,-0.0267,0.0134,-0.0134
"KLC1","G3V5R9",0.404729822553379,0.914,FALSE,0.0343,-0.0172,0.0172
"KLC2","Q9H0B6",0.078194591043561,0.825,FALSE,-0.104,0.0518,-0.0518
"KLC4","Q9NSK0-3",0.0432004543954314,0.76,FALSE,-0.103,0.0515,-0.0515
"KLF13","Q9Y2Y9",0.0720829777957285,0.817,FALSE,-0.106,0.0529,-0.0529
"KLF16","Q9BXK1",0.547704629884896,0.923,FALSE,0.0242,-0.0121,0.0121
"KLHDC4","Q8TBB5",0.00384342637614556,0.198,FALSE,-0.212,0.106,-0.106
"KLHL11","Q9NVR0",0.667572937405706,0.929,FALSE,0.0232,-0.0116,0.0116
"KLHL14","Q9P2G3",0.337113813763639,0.908,FALSE,0.0436,-0.0218,0.0218
"KLHL6","Q8WZ60",0.59141575005987,0.926,FALSE,0.0213,-0.0106,0.0106
"KMT2A","Q03164-3",0.263797277526003,0.898,FALSE,-0.0455,0.0227,-0.0227
"KMT2D","O14686-3",0.0282127622422081,0.693,FALSE,-0.626,0.313,-0.313
"KMT5A","Q9NQR1",0.870412176989923,0.936,FALSE,0.00668,-0.00334,0.00334
"KNG1","B4E1C2",0.179147880491603,0.88,FALSE,-0.577,0.289,-0.289
"KNOP1","Q1ED39",0.176363101999874,0.88,FALSE,-0.0915,0.0457,-0.0457
"KNTC1","P50748",0.331325180821404,0.907,FALSE,-0.0873,0.0437,-0.0437
"KPNA1","P52294",0.0398136880797565,0.748,FALSE,-0.194,0.0969,-0.0969
"KPNA3","O00505",0.684488899751598,0.93,FALSE,-0.0186,0.00928,-0.00928
"KPNA4","O00629",0.803908812308612,0.934,FALSE,0.0148,-0.0074,0.0074
"KPNA6","O60684",0.015667952012517,0.562,FALSE,-0.17,0.0849,-0.0849
"KPNB1","J3QKQ5",0.0664948115486888,0.81,FALSE,-0.088,0.044,-0.044
"KPTN","Q9Y664",0.501958289762737,0.921,FALSE,0.0279,-0.0139,0.0139
"KRIT1","O00522",0.0314297874468352,0.712,FALSE,0.112,-0.0562,0.0562
"KRR1","Q13601",0.100686510936573,0.845,FALSE,-0.0968,0.0484,-0.0484
"KRT1","H6VRG1",0.357135920303424,0.91,FALSE,-0.115,0.0577,-0.0577
"KRT10","P13645",0.388900186745278,0.913,FALSE,-0.185,0.0924,-0.0924
"KRT2","P35908",0.347652321576667,0.909,FALSE,-0.14,0.0702,-0.0702
"KTI12","Q96EK9",0.574413462446715,0.925,FALSE,-0.0213,0.0107,-0.0107
"KTN1","Q86UP2",0.498938377123545,0.921,FALSE,0.0351,-0.0176,0.0176
"KXD1","M0QY77",0.771170100832924,0.933,FALSE,0.0138,-0.00691,0.00691
"KYAT3","Q6YP21",0.147622253479166,0.87,FALSE,0.0987,-0.0493,0.0493
"KYNU","A8K4D5",0.0938367740559248,0.84,FALSE,0.0975,-0.0487,0.0487
"L7N2F9","L7N2F9",0.00539825614668489,0.278,FALSE,0.312,-0.156,0.156
"LACTB2","Q53H82",0.595161438702692,0.926,FALSE,0.0243,-0.0122,0.0122
"LAGE3","Q14657",0.707837494257011,0.931,FALSE,0.0179,-0.00893,0.00893
"LAMP1","P11279",0.008511342878697,0.385,FALSE,-0.169,0.0844,-0.0844
"LAMTOR1","Q6IAA8",0.132943953994675,0.864,FALSE,0.159,-0.0797,0.0797
"LAMTOR2","Q9Y2Q5",0.442363493481352,0.917,FALSE,0.0836,-0.0418,0.0418
"LAMTOR3","Q9UHA4",0.379892688339988,0.912,FALSE,0.0409,-0.0204,0.0204
"LAMTOR5","A0A0C4DGV4",0.533078342282373,0.923,FALSE,0.03,-0.015,0.015
"LANCL2","Q9NS86",0.452223823923968,0.917,FALSE,-0.0321,0.016,-0.016
"LAP3","P28838",0.0530083790902223,0.785,FALSE,-0.107,0.0533,-0.0533
"LAPTM5","Q13571",0.567910983373638,0.924,FALSE,0.0216,-0.0108,0.0108
"LARP1","Q6PKG0",0.0423906730965602,0.757,FALSE,0.108,-0.0539,0.0539
"LARP4","Q71RC2-4",0.0160842502929238,0.569,FALSE,-0.29,0.145,-0.145
"LARP4B","H0Y4V9",0.0056695679252179,0.29,FALSE,0.242,-0.121,0.121
"LARP4B.1","Q92615",0.234739929464052,0.893,FALSE,-0.0816,0.0408,-0.0408
"LARP7","Q4G0J3-3",0.949848648718213,0.939,FALSE,-0.00597,0.00299,-0.00299
"LARS2","Q15031",0.0150343707996236,0.551,FALSE,0.18,-0.0901,0.0901
"LAS1L","Q9Y4W2",0.0950924387955132,0.841,FALSE,0.0952,-0.0476,0.0476
"LASP1","Q14847",0.0297063997382959,0.702,FALSE,0.196,-0.098,0.098
"LAT2","Q9GZY6",0.082899447609849,0.83,FALSE,-0.0819,0.0409,-0.0409
"LBR","A0A024R3R5",0.201610049431505,0.886,FALSE,0.208,-0.104,0.104
"LCHN","A4D1U4",0.496505894410047,0.92,FALSE,-0.0301,0.0151,-0.0151
"LCK","P06239-3",0.798371507622668,0.934,FALSE,-0.0328,0.0164,-0.0164
"LCMT1","Q9UIC8",0.00549798249229806,0.283,FALSE,0.21,-0.105,0.105
"LCP1","Q5TBN5",0.725046554200138,0.931,FALSE,0.0211,-0.0105,0.0105
"LDAH","B5MDU6",0.121749094793097,0.858,FALSE,-0.121,0.0603,-0.0603
"LDB1","Q86U70",0.839768920347852,0.935,FALSE,0.00787,-0.00393,0.00393
"LDHB","P07195",0.238370212017733,0.894,FALSE,0.0542,-0.0271,0.0271
"LEF1","Q9UJU2",0.165913604985435,0.876,FALSE,-0.0662,0.0331,-0.0331
"LEMD2","Q8NC56",0.0614472690795305,0.802,FALSE,-0.127,0.0637,-0.0637
"LEMD3","Q9Y2U8",0.347113153705502,0.909,FALSE,-0.0368,0.0184,-0.0184
"LENG1","Q96BZ8",0.0474867316519877,0.772,FALSE,-0.166,0.0828,-0.0828
"LENG8","Q96PV6-2",0.113344654525717,0.854,FALSE,0.0713,-0.0356,0.0356
"LENG9","Q96B70",0.00758064807726166,0.357,FALSE,0.2,-0.0998,0.0998
"LEO1","Q8WVC0",0.0556829009218348,0.791,FALSE,0.12,-0.0602,0.0602
"LETM1","O95202",0.0342760293675874,0.726,FALSE,0.108,-0.0539,0.0539
"LGALS1","P09382",0.237469507240106,0.894,FALSE,0.234,-0.117,0.117
"LGALSL","Q3ZCW2",0.0619558653313988,0.803,FALSE,-0.191,0.0954,-0.0954
"LHPP","Q9H008",0.255090820110351,0.897,FALSE,0.0524,-0.0262,0.0262
"LIAT1","Q6ZQX7-4",0.389548418231925,0.913,FALSE,-0.0395,0.0198,-0.0198
"LIG1","P18858",0.169359352274009,0.878,FALSE,-0.0578,0.0289,-0.0289
"LIG3","P49916",0.137737688390676,0.866,FALSE,-0.113,0.0563,-0.0563
"LIMD1","Q9UGP4",0.079404776308898,0.826,FALSE,-0.106,0.0532,-0.0532
"LIMD2","Q9BT23",0.0657695338913398,0.809,FALSE,-0.166,0.0831,-0.0831
"LIMK1","E9PC47",0.132946736880159,0.864,FALSE,0.0856,-0.0428,0.0428
"LIMS1","P48059-3",0.0451107496939538,0.766,FALSE,0.0973,-0.0486,0.0486
"LIN37","Q96GY3",0.283114688320217,0.901,FALSE,0.0427,-0.0214,0.0214
"LIN52","Q52LA3",0.0918079075344961,0.838,FALSE,-0.113,0.0565,-0.0565
"LIN54","Q6MZP7",0.0868322980457139,0.834,FALSE,-0.0892,0.0446,-0.0446
"LIN9","H0Y322",0.414028047071864,0.915,FALSE,0.0428,-0.0214,0.0214
"LINC01420","A0A0U1RRE5",0.121133663891537,0.858,FALSE,0.0847,-0.0423,0.0423
"LINS1","Q8NG48",0.442537653111774,0.917,FALSE,0.0306,-0.0153,0.0153
"LLPH","Q9BRT6",0.42837205637115,0.916,FALSE,-0.0381,0.0191,-0.0191
"LMAN1","P49257",0.143124924168663,0.868,FALSE,-0.0633,0.0316,-0.0316
"LMBRD2","Q68DH5",0.283843223107823,0.901,FALSE,0.263,-0.131,0.131
"LMCD1","Q9NZU5",0.237410856641103,0.894,FALSE,0.0867,-0.0433,0.0433
"LMF2","Q9BU23",0.108488170194903,0.85,FALSE,0.105,-0.0524,0.0524
"LMNA","P02545",0.103402666665786,0.847,FALSE,0.251,-0.126,0.126
"LMNB1","P20700",0.0350481386424242,0.729,FALSE,0.138,-0.0691,0.0691
"LMNB2","Q03252",0.00927265395910449,0.408,FALSE,0.173,-0.0866,0.0866
"LMO7","Q8WWI1",0.0238933413348727,0.661,FALSE,0.147,-0.0735,0.0735
"LMTK2","Q8IWU2",0.871910689636116,0.936,FALSE,0.00738,-0.00369,0.00369
"LNP","Q9C0E8-4",0.907154080618687,0.937,FALSE,-0.00934,0.00467,-0.00467
"LOC392793","A4D1M6",0.0829650311734454,0.83,FALSE,-0.122,0.061,-0.061
"LOC402299","A4D1P0",0.642459341032539,0.928,FALSE,-0.0249,0.0124,-0.0124
"LONP1","K7EKE6",0.897625788989755,0.937,FALSE,0.011,-0.00548,0.00548
"LOXL2","Q9Y4K0",0.658114666886105,0.929,FALSE,0.024,-0.012,0.012
"LPIN1","Q14693-7",0.00312679541361227,0.157,FALSE,0.292,-0.146,0.146
"LPP","B7ZLW0",0.464713551200223,0.918,FALSE,0.0342,-0.0171,0.0171
"LPXN","O60711-2",0.0711077825023575,0.816,FALSE,0.122,-0.0609,0.0609
"LRBA","H0YAC6",0.802803235877744,0.934,FALSE,0.0185,-0.00924,0.00924
"LRBA.1","P50851-2",0.977282295509411,0.939,FALSE,0.00211,-0.00105,0.00105
"LRCH3","Q96II8",0.116937426790229,0.856,FALSE,-0.0906,0.0453,-0.0453
"LRCH4","O75427",0.511616912779003,0.921,FALSE,-0.0467,0.0233,-0.0233
"LRIF1","Q5T3J3",0.313546681968333,0.905,FALSE,-0.0428,0.0214,-0.0214
"LRIG1","Q5XWD3",0.0878317967289827,0.835,FALSE,-0.129,0.0643,-0.0643
"LRPPRC","P42704",0.193254015917859,0.884,FALSE,-0.0785,0.0393,-0.0393
"LRRC14","Q15048",0.0798042405916408,0.827,FALSE,-0.0916,0.0458,-0.0458
"LRRC20","Q8TCA0",0.504913910097917,0.921,FALSE,0.0332,-0.0166,0.0166
"LRRC40","Q9H9A6",0.51209914280116,0.921,FALSE,0.0267,-0.0134,0.0134
"LRRC41","Q15345",0.784753229602753,0.933,FALSE,-0.0128,0.00642,-0.00642
"LRRC42","Q9Y546",0.330594741617245,0.907,FALSE,0.0402,-0.0201,0.0201
"LRRC47","Q8N1G4",0.882696223878982,0.937,FALSE,0.00582,-0.00291,0.00291
"LRRC57","Q8N9N7",0.254509595871276,0.897,FALSE,0.052,-0.026,0.026
"LRRC59","Q96AG4",0.214683704234418,0.889,FALSE,-0.176,0.0881,-0.0881
"LRRFIP1","Q32MZ4-3",0.499649261695461,0.921,FALSE,-0.0408,0.0204,-0.0204
"LRRFIP2","A0A024R2K4",0.0841494205865875,0.831,FALSE,0.0909,-0.0455,0.0455
"LRRK1","Q38SD2",0.808470807802552,0.934,FALSE,-0.0322,0.0161,-0.0161
"LRSAM1","Q6UWE0",0.536983229288355,0.923,FALSE,0.0243,-0.0121,0.0121
"LRWD1","Q9UFC0",0.0780685734069339,0.825,FALSE,-0.155,0.0776,-0.0776
"LSG1","Q9H089",0.00897602919142037,0.398,FALSE,0.284,-0.142,0.142
"LSM1","O15116",0.95344507394585,0.939,FALSE,0.00236,-0.00118,0.00118
"LSM12","Q3MHD2-2",0.670965745403962,0.929,FALSE,0.0265,-0.0132,0.0132
"LSM14A","Q8ND56",0.0112768519547327,0.469,FALSE,0.161,-0.0805,0.0805
"LSM14B","Q9BX40",0.902814286127258,0.937,FALSE,-0.00625,0.00313,-0.00313
"LSM2","Q9Y333",0.0886132008632544,0.835,FALSE,-0.298,0.149,-0.149
"LSM4","V9GZ56",0.0534238653545404,0.786,FALSE,-0.107,0.0536,-0.0536
"LSM5","Q9Y4Y9",0.24429184530794,0.895,FALSE,-0.065,0.0325,-0.0325
"LSM6","P62312",0.102324032604073,0.846,FALSE,0.0823,-0.0412,0.0412
"LSM7","Q9UK45",0.479139106161154,0.919,FALSE,0.0271,-0.0135,0.0135
"LSM8","O95777",0.943564257147854,0.938,FALSE,-0.00486,0.00243,-0.00243
"LSR","Q86X29",0.057371231437912,0.794,FALSE,-0.129,0.0646,-0.0646
"LSS","P48449",0.342789866405947,0.908,FALSE,0.0747,-0.0373,0.0373
"LTA4H","P09960",0.705417303370476,0.931,FALSE,0.0316,-0.0158,0.0158
"LTN1","O94822-3",0.0799635784332859,0.827,FALSE,-0.0918,0.0459,-0.0459
"LTV1","Q96GA3",0.175138649503677,0.879,FALSE,-0.168,0.0841,-0.0841
"LUC7L","Q9NQ29",0.0296992604382833,0.702,FALSE,-0.151,0.0756,-0.0756
"LUC7L2","Q9Y383",0.131202776701427,0.863,FALSE,-0.0791,0.0396,-0.0396
"LUC7L3","O95232",0.0311752893815486,0.71,FALSE,-0.129,0.0643,-0.0643
"LUZP1","A0A024RAC0",0.00883866207121416,0.394,FALSE,0.253,-0.127,0.127
"LXN","Q9BS40",0.0387742013490775,0.745,FALSE,0.368,-0.184,0.184
"LY75","O60449-2",0.0821642197170912,0.829,FALSE,0.115,-0.0576,0.0576
"LYAR","Q9NX58",0.0183255573277768,0.602,FALSE,-0.304,0.152,-0.152
"LYN","P07948",0.322078414349837,0.906,FALSE,-0.0653,0.0327,-0.0327
"LYN.1","Q6NUK7",0.282092040904052,0.901,FALSE,-0.0708,0.0354,-0.0354
"LYPLA1","A0A087X1K9",0.00733141209022312,0.35,FALSE,0.456,-0.228,0.228
"LYPLA2","O95372",0.38756310670581,0.912,FALSE,0.0731,-0.0366,0.0366
"LYPLAL1","Q5VWZ2",0.8998968107881,0.937,FALSE,0.00796,-0.00398,0.00398
"LYRM4","F5H189",0.209454550433578,0.888,FALSE,-0.0536,0.0268,-0.0268
"LYRM7","Q5U5X0",0.570087624407054,0.925,FALSE,-0.0251,0.0126,-0.0126
"LZIC","Q8WZA0-2",0.115587273316974,0.855,FALSE,0.215,-0.107,0.107
"LZTFL1","Q9NQ48",0.20794987519863,0.888,FALSE,0.155,-0.0777,0.0777
"LZTS1","Q9Y250",0.362885627403888,0.91,FALSE,0.0642,-0.0321,0.0321
"M0R3H8","M0R3H8",0.904523974486283,0.937,FALSE,-0.00481,0.00241,-0.00241
"M6PR","P20645",0.0149534082976497,0.55,FALSE,0.156,-0.078,0.078
"MACF1","H3BQK9",0.0309531758724978,0.709,FALSE,-0.13,0.0651,-0.0651
"MAD1L1","Q9Y6D9",0.475009783467745,0.919,FALSE,0.0418,-0.0209,0.0209
"MAD2L1","Q13257",0.594323869937732,0.926,FALSE,0.0467,-0.0234,0.0234
"MAD2L1BP","Q15013-3",0.596665919685228,0.926,FALSE,0.0259,-0.0129,0.0129
"MADD","Q8WXG6",0.340849355940734,0.908,FALSE,0.0522,-0.0261,0.0261
"MADH5","Q6I9T1",0.831575790483551,0.935,FALSE,-0.0235,0.0118,-0.0118
"MAEA","E7ESC7",0.0370123090823818,0.738,FALSE,-0.112,0.0562,-0.0562
"MAF1","E9PSH4",0.910643368783141,0.937,FALSE,0.00499,-0.0025,0.0025
"MAFF","Q9ULX9",0.258739917136321,0.897,FALSE,0.0757,-0.0379,0.0379
"MAGED1","Q9Y5V3-2",0.031174187102802,0.71,FALSE,0.145,-0.0726,0.0726
"MAGED2","Q9UNF1",0.015685886497393,0.562,FALSE,0.137,-0.0687,0.0687
"MAGOHB","Q96A72",0.0111838493457616,0.467,FALSE,-0.15,0.075,-0.075
"MAGT1","A0A087WU53",0.297658609875283,0.903,FALSE,-0.0434,0.0217,-0.0217
"MAK16","Q9BXY0",0.0204414885179667,0.627,FALSE,-0.195,0.0973,-0.0973
"MALSU1","Q96EH3",0.199618200610548,0.886,FALSE,-0.0613,0.0306,-0.0306
"MALT1","Q9UDY8-2",0.503361480765418,0.921,FALSE,-0.0459,0.023,-0.023
"MAN1A1","P33908",0.0412951784487046,0.754,FALSE,-0.122,0.0609,-0.0609
"MAN1A2","O60476",0.0377113572146096,0.741,FALSE,-0.111,0.0555,-0.0555
"MAN1B1","Q9UKM7",0.773835431441231,0.933,FALSE,-0.0131,0.00655,-0.00655
"MAN2C1","Q9NTJ4-4",0.580585834064357,0.925,FALSE,-0.0391,0.0195,-0.0195
"MANF","A8K878",0.00158648124810404,0.0526,FALSE,-0.254,0.127,-0.127
"MAP1A","E9PGC8",0.46439322566429,0.918,FALSE,0.0793,-0.0397,0.0397
"MAP1LC3B2","A6NCE7",0.677747282030914,0.929,FALSE,-0.0163,0.00813,-0.00813
"MAP1S","Q66K74",0.0396652421041889,0.748,FALSE,0.104,-0.0518,0.0518
"MAP2K1","Q02750",0.0212146610528686,0.635,FALSE,0.129,-0.0646,0.0646
"MAP2K2","P36507",0.436943519691564,0.916,FALSE,0.0503,-0.0252,0.0252
"MAP2K3","P46734-3",0.192375557868049,0.884,FALSE,0.128,-0.0641,0.0641
"MAP2K4","P45985-2",0.354070773793532,0.909,FALSE,0.0417,-0.0209,0.0209
"MAP2K6","B5BU16",0.179101882299858,0.88,FALSE,0.158,-0.0792,0.0792
"MAP2K7","O14733-2",0.787722813949129,0.934,FALSE,0.0104,-0.0052,0.0052
"MAP3K4","Q9Y6R4",0.119485081906992,0.857,FALSE,0.0715,-0.0357,0.0357
"MAP3K7","O43318",0.0948709105478306,0.841,FALSE,0.584,-0.292,0.292
"MAP4","P27816",0.000688583679059489,0.00618,FALSE,0.315,-0.157,0.157
"MAP4K1","Q92918-2",0.872849416868507,0.936,FALSE,0.00724,-0.00362,0.00362
"MAP4K5","A0A0A0MQR1",0.0195509536509994,0.617,FALSE,-0.403,0.202,-0.202
"MAP7D1","Q3KQU3",0.122995162384281,0.859,FALSE,-0.159,0.0793,-0.0793
"MAP7D3","Q8IWC1",0.187379961560298,0.883,FALSE,0.108,-0.054,0.054
"MAPK1","P28482",0.130692540634348,0.863,FALSE,0.0779,-0.0389,0.0389
"MAPK12","P53778",0.41525998145506,0.915,FALSE,-0.0567,0.0284,-0.0284
"MAPK13","A0A0S2Z542",0.058371719098317,0.796,FALSE,0.137,-0.0686,0.0686
"MAPK14","Q16539",0.126759849282612,0.861,FALSE,-0.068,0.034,-0.034
"MAPK3","P27361",0.118967151100514,0.857,FALSE,0.0831,-0.0416,0.0416
"MAPK8","P45983",0.00177993510800162,0.0651,FALSE,0.315,-0.157,0.157
"MAPK8IP3","A0A087WYG2",0.0919050022272513,0.838,FALSE,-0.108,0.0539,-0.0539
"MAPK9","B5BUJ7",0.0217082031914394,0.64,FALSE,0.828,-0.414,0.414
"MAPKAPK2","P49137",0.403608598399113,0.914,FALSE,-0.035,0.0175,-0.0175
"MAPRE1","Q15691",0.0997004462639612,0.844,FALSE,0.0956,-0.0478,0.0478
"MAPRE2","Q15555",0.0425035682649702,0.758,FALSE,0.136,-0.0681,0.0681
"MARCKS","P29966",0.0576579334057046,0.795,FALSE,-0.198,0.0992,-0.0992
"MARCKSL1","P49006",0.0147585306534628,0.546,FALSE,0.176,-0.0882,0.0882
"MARK2","Q7KZI7",0.836990941939123,0.935,FALSE,-0.0106,0.0053,-0.0053
"MARK3","A0A0A0MT23",0.464342288131905,0.918,FALSE,-0.0672,0.0336,-0.0336
"MARS2","Q96GW9",0.278579733155727,0.9,FALSE,-0.054,0.027,-0.027
"MAT2A","P31153",0.00810623378205977,0.373,FALSE,0.193,-0.0964,0.0964
"MAT2B","Q9NZL9",0.826818729303353,0.935,FALSE,0.0124,-0.00621,0.00621
"MATR3","A8MXP9",0.8092237369471,0.934,FALSE,0.011,-0.00548,0.00548
"MAU2","Q9Y6X3",0.416394277692724,0.915,FALSE,0.0378,-0.0189,0.0189
"MAVS","Q7Z434",0.180331533841242,0.881,FALSE,0.0694,-0.0347,0.0347
"MAX","P61244",0.0446307379854384,0.764,FALSE,-0.241,0.12,-0.12
"MAZ","P56270-2",0.154257973158248,0.873,FALSE,-0.178,0.0888,-0.0888
"MB21D1","Q8N884",0.084715902435804,0.832,FALSE,0.0957,-0.0478,0.0478
"MB21D2","Q8IYB1",0.506851708718462,0.921,FALSE,-0.0305,0.0153,-0.0153
"MBD2","Q9UBB5",0.250293673020353,0.896,FALSE,0.172,-0.086,0.086
"MBD3","O95983",0.90433977024948,0.937,FALSE,0.0128,-0.0064,0.0064
"MBD4","O95243",0.00863081394580662,0.388,FALSE,-0.193,0.0967,-0.0967
"MBIP","B2RCV0",0.779259188163387,0.933,FALSE,-0.0148,0.00741,-0.00741
"MBLAC2","Q68D91",0.450697026177383,0.917,FALSE,0.0292,-0.0146,0.0146
"MBNL1","A0A0A0MQX8",0.0109061315110906,0.459,FALSE,-0.167,0.0833,-0.0833
"MBNL1.1","Q9NR56-5",0.0128110403168565,0.507,FALSE,-0.16,0.08,-0.08
"MBOAT7","Q96N66",0.374088935143685,0.911,FALSE,0.0802,-0.0401,0.0401
"MCAT","Q8IVS2",0.885309552101733,0.937,FALSE,-0.00688,0.00344,-0.00344
"MCC","P23508-2",0.585209836339209,0.925,FALSE,-0.0213,0.0106,-0.0106
"MCCC1","Q96RQ3",0.0916961449837459,0.838,FALSE,0.0774,-0.0387,0.0387
"MCCC2","Q9HCC0",0.0411243057666463,0.753,FALSE,0.101,-0.0503,0.0503
"MCEE","Q96PE7",0.736491563553421,0.932,FALSE,-0.0148,0.0074,-0.0074
"MCL1","Q07820",0.128257012117534,0.862,FALSE,-0.26,0.13,-0.13
"MCM2","P49736",0.537366390087186,0.923,FALSE,-0.0249,0.0124,-0.0124
"MCM3","P25205-2",0.720804003243493,0.931,FALSE,0.0163,-0.00814,0.00814
"MCM3AP","O60318",0.710251563891427,0.931,FALSE,-0.0197,0.00987,-0.00987
"MCM4","A0A024R7U6",0.872003773181833,0.936,FALSE,0.00816,-0.00408,0.00408
"MCM5","P33992",0.394448895749847,0.913,FALSE,0.0441,-0.0221,0.0221
"MCM6","Q14566",0.198077499572011,0.885,FALSE,0.0711,-0.0356,0.0356
"MCMBP","Q9BTE3",0.712658285554414,0.931,FALSE,-0.0202,0.0101,-0.0101
"MCRIP1","I3L4Q0",0.322303928425907,0.906,FALSE,0.0744,-0.0372,0.0372
"MCRIP2","Q9BUT9",0.843665168406817,0.935,FALSE,0.0075,-0.00375,0.00375
"MCRS1","Q96EZ8-2",0.0880581184790781,0.835,FALSE,-0.0898,0.0449,-0.0449
"MCTP2","Q6DN12",0.25148781969082,0.896,FALSE,-0.057,0.0285,-0.0285
"MCTS1","Q9ULC4",0.266884271505261,0.899,FALSE,0.0556,-0.0278,0.0278
"MDC1","Q14676",0.082467213277236,0.829,FALSE,0.207,-0.104,0.104
"MDH1","P40925-3",0.00313525454261721,0.158,FALSE,0.244,-0.122,0.122
"MDH2","P40926",0.109893838962816,0.851,FALSE,0.0913,-0.0457,0.0457
"MDM1","Q8TC05",0.654501047674801,0.928,FALSE,-0.0214,0.0107,-0.0107
"MDN1","Q9NU22",0.126106194936255,0.861,FALSE,-0.21,0.105,-0.105
"MDP1","Q86V88",0.5381426777589,0.923,FALSE,0.0262,-0.0131,0.0131
"ME2","P23368",0.983086721156219,0.94,FALSE,-0.00138,0.000691,-0.000691
"MEAF6","Q9HAF1-3",0.132469154959366,0.864,FALSE,-0.0746,0.0373,-0.0373
"MECR","Q9BV79",0.0188500713910603,0.608,FALSE,-0.184,0.0918,-0.0918
"MED1","Q15648",0.839673316738526,0.935,FALSE,0.0125,-0.00625,0.00625
"MED10","Q9BTT4",0.795308985051937,0.934,FALSE,0.0124,-0.00622,0.00622
"MED15","Q96RN5",0.747520130142907,0.932,FALSE,-0.0135,0.00674,-0.00674
"MED16","Q9Y2X0",0.174927914898502,0.879,FALSE,-0.0649,0.0324,-0.0324
"MED17","Q9NVC6",0.394239501545912,0.913,FALSE,0.0344,-0.0172,0.0172
"MED19","A0JLT2",0.705697566355217,0.931,FALSE,-0.0196,0.00981,-0.00981
"MED20","Q9H944",0.337710779608655,0.908,FALSE,-0.0538,0.0269,-0.0269
"MED22","Q15528",0.0788011198951574,0.825,FALSE,0.0918,-0.0459,0.0459
"MED23","Q5JWT2",0.495723413969296,0.92,FALSE,0.0344,-0.0172,0.0172
"MED24","A0A0B4J1W0",0.72483834650215,0.931,FALSE,0.0354,-0.0177,0.0177
"MED27","Q6P2C8",0.731186630769263,0.932,FALSE,-0.0177,0.00884,-0.00884
"MED28","Q9H204",0.32451376602833,0.906,FALSE,0.0465,-0.0233,0.0233
"MED29","B4DUA7",0.0725881585412432,0.818,FALSE,-0.15,0.0751,-0.0751
"MED30","Q96HR3",0.922029717738237,0.938,FALSE,0.00387,-0.00194,0.00194
"MED31","Q9Y3C7",0.753229253034313,0.932,FALSE,0.0142,-0.00709,0.00709
"MED4","U4PSC4",0.131673573553719,0.863,FALSE,-0.0735,0.0368,-0.0368
"MED6","A0A087WYL7",0.531940803230825,0.922,FALSE,-0.0383,0.0192,-0.0192
"MED7","O43513",0.367042759512852,0.911,FALSE,-0.081,0.0405,-0.0405
"MED8","Q96G25-2",0.741428494900136,0.932,FALSE,-0.0143,0.00713,-0.00713
"MEF2B","C9J4J4",0.00261114669712662,0.122,FALSE,-0.255,0.128,-0.128
"MEMO1","Q9Y316",0.177782208835444,0.88,FALSE,-0.0641,0.0321,-0.0321
"MEN1","A0A024R5D2",0.55948317855179,0.924,FALSE,0.0288,-0.0144,0.0144
"MEOX2","P50222",0.50222077224854,0.921,FALSE,-0.0536,0.0268,-0.0268
"MESDC2","Q14696",0.0300063731978528,0.704,FALSE,0.252,-0.126,0.126
"METAP1","P53582",0.247238272334604,0.895,FALSE,-0.114,0.0568,-0.0568
"METAP2","F8VQZ7",0.0111555969265998,0.466,FALSE,0.256,-0.128,0.128
