Name,ID,entrezgene_id,P_value,FDR,log2FC,Signif,Status,ctl_centered,ctl_1,ctl_2,sh_centered,sh_1,sh_2
B4DI41,B4DI41,NA,0.41626524257967434,0.915,0.112,FALSE,Stable,-0.0559,8.684293355784295,9.02244600985862,0.0559,8.917650056946426,9.01255941481736
C1orf131,Q8NDD1,128061,0.41613399848633953,0.915,0.039,FALSE,Stable,-0.0195,9.33733457105404,9.381556879993374,0.0195,9.429665829181321,9.367230866450194
CHURC1,Q8WUH1,NA,0.4200646840086609,0.915,-0.0693,FALSE,Stable,0.0346,10.470548672537419,10.267885579890942,-0.0346,10.285487469741254,10.314399249841513
CIB1,Q99828,10519,0.4225604546353117,0.915,-0.0315,FALSE,Stable,0.0158,9.765057387958588,9.786253714254912,-0.0158,9.748999089376941,9.739217532598358
COG1,Q8WTW3,9382,0.42107533196228836,0.915,-0.0319,FALSE,Stable,0.016,11.647349501317349,11.62018506653404,-0.016,11.601278968817159,11.60238473569672
COX7C,P15954,1350,0.41684157870555727,0.915,-0.105,FALSE,Stable,0.0524,11.115035473109064,10.78730418156537,-0.0524,10.84495594680657,10.847927675459662
DHX35,Q9H5Z1,NA,0.4190184087959194,0.915,0.0453,FALSE,Stable,-0.0226,9.819088912855678,9.925149609446375,0.0226,9.905312923745395,9.92952115762868
FRYL,O94915,285527,0.4194954832762453,0.915,0.098,FALSE,Stable,-0.049,12.150480516609509,12.456715319708739,0.049,12.40983527088558,12.39336567800638
GINS1,Q14691,9837,0.4228412549199707,0.915,0.179,FALSE,Stable,-0.0897,9.45672682777264,10.040349190677748,0.0897,9.96269792592258,9.893287978622174
GMFG,O60234,9535,0.41486892065170466,0.915,-0.0325,FALSE,Stable,0.0162,11.121913922738251,11.115072663136816,-0.0162,11.099759932202804,11.072235953644197
HAUS7,Q99871,NA,0.4198420129775993,0.915,-0.0364,FALSE,Stable,0.0182,9.897487850074782,9.852943564183999,-0.0182,9.8611861095951,9.816489342584767
ING4,Q9UNL4,51147,0.42458313695702626,0.915,-0.0321,FALSE,Stable,0.016,9.090336373899012,9.069896083894271,-0.016,9.03585547226987,9.060255541829603
LIN9,H0Y322,NA,0.41402804707186386,0.915,0.0428,FALSE,Stable,-0.0214,8.88742131429116,8.98120795292921,0.0214,8.970407661474844,8.983790536644921
MAPK12,P53778,NA,0.4152599814550603,0.915,-0.0567,FALSE,Stable,0.0284,9.96945794601786,9.836989206007102,-0.0284,9.806798781009167,9.886239217595431
MAU2,Q9Y6X3,23383,0.4163942776927237,0.915,0.0378,FALSE,Stable,-0.0189,9.823365940868642,9.768455180186585,0.0189,9.81226254425608,9.855071465836122
MFAP1,P55081,4236,0.42103315332679453,0.915,0.0752,FALSE,Stable,-0.0376,12.019523736400803,12.245065988614648,0.0376,12.220921004709009,12.194140756712052
MRPL17,Q9NRX2,63875,0.413665272973798,0.915,0.0861,FALSE,Stable,-0.0431,10.005753770604503,10.257740849658331,0.0431,10.251904691472717,10.183873520185951
MRPS2,A0A024R8D4,NA,0.4216421213996256,0.915,-0.0463,FALSE,Stable,0.0231,11.997117133387045,11.887346470401559,-0.0231,11.87982016993464,11.912096125739168
MRPS25,P82663,64432,0.4171075627143292,0.915,-0.0316,FALSE,Stable,0.0158,10.853645963472344,10.835760689831229,-0.0158,10.813153668161444,10.813008697253203
MTX2,O75431,10651,0.4153030669146421,0.915,0.0323,FALSE,Stable,-0.0161,11.691247367339267,11.71601641152898,0.0161,11.7398619232223,11.731955209767559
NAT10.1,Q05CW7,NA,0.4163614017031335,0.915,0.0432,FALSE,Stable,-0.0216,11.750040627010456,11.719389140575434,0.0216,11.824387446822932,11.731454715364837
NCOR2,Q9Y618,9612,0.4211041970751528,0.915,-0.0751,FALSE,Stable,0.0376,10.576665383443606,10.352619180260282,-0.0376,10.372107061930924,10.406944218129214
NKRF,O15226,55922,0.4148829217650514,0.915,-0.0338,FALSE,Stable,0.0169,12.357646878288662,12.31643120766388,-0.0169,12.300490383531075,12.305979892490802
NSMCE4A,Q9NXX6,54780,0.42516813552907323,0.915,-0.038,FALSE,Stable,0.019,9.89980417176694,9.884666369363625,-0.019,9.891183760451318,9.817298136279886
PI4KB,Q9UBF8,NA,0.4232192494141272,0.915,0.0313,FALSE,Stable,-0.0157,8.695891792753454,8.715627096383834,0.0157,8.734962131105544,8.73915753370925
PLEKHF2,Q9H8W4,79666,0.4133984937655307,0.915,0.0486,FALSE,Stable,-0.0243,10.841948828104554,10.960239208678281,0.0243,10.937924069719184,10.961482702651733
PRKAR1A.1,K7EPR5,NA,0.41995791975717545,0.915,0.116,FALSE,Stable,-0.0578,10.756448766081359,11.110013503638704,0.0578,10.997712420687717,11.100141128007651
PRPF3,O43395,9129,0.41637035123404076,0.915,0.0703,FALSE,Stable,-0.0352,13.310961996221089,13.104530070302044,0.0352,13.27657906221371,13.279610509662332
PYROXD1,Q8WU10,79912,0.413008601302817,0.915,0.124,FALSE,Stable,-0.0622,9.318989169517586,9.709940126317415,0.0622,9.647049243335585,9.630830553477606
Q59ED3,Q59ED3,NA,0.4161461462322406,0.915,0.0435,FALSE,Stable,-0.0218,8.99641718758568,9.094059233412526,0.0218,9.079556369330007,9.098018820010433
RABGEF1,Q9UJ41,27342,0.4161256452148988,0.915,0.033,FALSE,Stable,-0.0165,10.29219203074668,10.257869710761053,0.0165,10.304803134998606,10.311244890113835
RFX3,P48380,5991,0.41729959796497856,0.915,0.0367,FALSE,Stable,-0.0183,8.688318760063403,8.748279950330193,0.0183,8.765701660629666,8.744269866867937
SPIN1,Q9Y657,10927,0.41335984619071486,0.915,-0.0583,FALSE,Stable,0.0291,10.019665275014118,10.179088397712313,-0.0291,10.038662996786465,10.043582442033072
THRAP3,Q9Y2W1,9967,0.41842815812288314,0.915,-0.0497,FALSE,Stable,0.0249,14.58692213023594,14.708742880127577,-0.0249,14.61727430312808,14.578979532934559
TJAP1,Q5JTD0,93643,0.41341479559216515,0.915,0.0317,FALSE,Stable,-0.0159,9.539275362933552,9.5412683290579,0.0159,9.565116929061668,9.57883772593811
TTC1,Q99614,NA,0.41668408641230414,0.915,-0.0428,FALSE,Stable,0.0214,13.928106667446595,14.010159499050786,-0.0214,13.951284539218772,13.90140397865005
TTC39B,Q5VTQ0,NA,0.4189647486416358,0.915,0.0386,FALSE,Stable,-0.0193,8.358562464751879,8.432507600242483,0.0193,8.426274532558816,8.441954027009945
UAP1L1,Q3KQV9,91373,0.42135945477153675,0.915,0.163,FALSE,Stable,-0.0816,9.68136239901118,10.21165128569555,0.0816,10.10025811842737,10.118990254091369
WDR61,Q9GZS3,80349,0.42112086599892373,0.915,0.0516,FALSE,Stable,-0.0258,12.99725100932003,12.86801355408409,0.0258,12.9618310903158,13.006551145247123
WDR76,Q9H967,79968,0.4250624672044043,0.915,-0.0461,FALSE,Stable,0.023,11.199489671118945,11.133168231596027,-0.023,11.167351533357106,11.073139135375161
ZC3H7A,Q8IWR0,29066,0.42003752904253727,0.915,0.136,FALSE,Stable,-0.0682,10.965034490433052,11.404045921765585,0.0682,11.318742041688669,11.32332011942264
ZCRB1,Q8TBF4,85437,0.42286005838564833,0.915,-0.0377,FALSE,Stable,0.0189,9.720107759865666,9.664004205830263,-0.0189,9.631216288272629,9.67745555407267
ZNF185,O15231,NA,0.41414025899656465,0.915,0.0374,FALSE,Stable,-0.0187,9.540512969345587,9.580743796975677,0.0187,9.571574891101772,9.62452927073784
A8K6P5,A8K6P5,NA,0.4369690586446759,0.916,-0.0327,FALSE,Stable,0.0164,8.52285782490964,8.5137449252447,-0.0164,8.50867827236756,8.46243490251383
A8K725,A8K725,NA,0.4309448099412324,0.916,0.0382,FALSE,Stable,-0.0191,8.54325079077179,8.613791097792891,0.0191,8.634911537006325,8.598509121384264
A8K8K1,A8K8K1,NA,0.4371341131448773,0.916,-0.05,FALSE,Stable,0.025,11.74543292466114,11.883635139161104,-0.025,11.760994218082544,11.767995289002185
AGPAT5.1,H0YC22,NA,0.43659831063197907,0.916,-0.0438,FALSE,Stable,0.0219,9.517820658553827,9.408969579608383,-0.0219,9.410701399293721,9.428504267505295
ARMCX3,Q9UH62,NA,0.42780559910472293,0.916,-0.038,FALSE,Stable,0.019,11.043075510223503,11.114218838820378,-0.019,11.025909020203201,11.055310025616047
ATG2A,Q2TAZ0,23130,0.4276301218699734,0.916,-0.0352,FALSE,Stable,0.0176,8.882354540340952,8.880026795960573,-0.0176,8.816066067958907,8.875869739890318
B3KN15,B3KN15,NA,0.4291379967674104,0.916,-0.127,FALSE,Stable,0.0633,11.003416311646893,11.417432350444312,-0.0633,11.07235751276348,11.095314583270548
B3KQT6,B3KQT6,NA,0.4270312360001203,0.916,-0.0307,FALSE,Stable,0.0153,9.905578757564479,9.897460516060116,-0.0153,9.876002037037331,9.86566603478104
B4DJ30,B4DJ30,NA,0.4366937745405514,0.916,-0.042,FALSE,Stable,0.021,14.976465178037733,15.070473800472286,-0.021,15.001242119779183,14.961603268007268
B7ZAQ5,B7ZAQ5,NA,0.43426208264687244,0.916,-0.0374,FALSE,Stable,0.0187,12.80212521139921,12.72994269821495,-0.0187,12.741403661391956,12.715878718435262
BAG5,Q9UL15,9529,0.4291595181401024,0.916,-0.0396,FALSE,Stable,0.0198,10.760702918360886,10.693910467953726,-0.0198,10.714916277112131,10.66046156118983
BRPF1,P55201,7862,0.4380978977504901,0.916,0.036,FALSE,Stable,-0.018,9.379715580376347,9.320683252309074,0.018,9.405107755281055,9.367230866450194
C12orf43,F5H7W8,64897,0.4313718320873209,0.916,0.129,FALSE,Stable,-0.0647,9.244701182675726,9.174623599199501,0.0647,9.128557063987113,9.549608876412737
CNBP.1,P62633,7555,0.4327014184065838,0.916,-0.0302,FALSE,Stable,0.0151,13.040908778820784,13.040318494068435,-0.0151,13.005309190254666,13.015550063424769
CNOT10,Q9H9A5,25904,0.4342608021784552,0.916,0.0837,FALSE,Stable,-0.0419,10.970278799068387,11.234406405429521,0.0419,11.205534046157624,11.16659921723343
COPS7A,Q9UBW8,50813,0.4362751023557878,0.916,-0.128,FALSE,Stable,0.0642,11.024090165487188,11.452364992046308,-0.0642,11.111662910994104,11.108094579696122
COX2,H9RAX1,NA,0.4335720702684789,0.916,-0.0543,FALSE,Stable,0.0271,12.010129406557292,11.879830509742959,-0.0271,11.849516354287667,11.931928888076351
D10S102,Q65ZQ3,NA,0.4289434385092069,0.916,0.0458,FALSE,Stable,-0.0229,14.134729231766068,14.019167452032196,0.0229,14.126360931635089,14.119124145556471
DENND1A,Q8TEH3,NA,0.4333712788412008,0.916,0.0661,FALSE,Stable,-0.033,9.834911504042084,10.035546825357653,0.033,10.000761726257533,10.00185905385341
DNAAF5,Q86Y56,54919,0.4377528488595329,0.916,-0.0298,FALSE,Stable,0.0149,12.286553601871182,12.289707064439371,-0.0149,12.262676684070009,12.253984203203457
EIF2AK4,Q9P2K8,NA,0.4275982441188393,0.916,-0.0682,FALSE,Stable,0.0341,9.699425399562452,9.49435248346585,-0.0341,9.530398594983572,9.527044776177338
FDPS,P14324,2224,0.4344884263437043,0.916,0.0358,FALSE,Stable,-0.0179,13.158965064225265,13.21667126762653,0.0179,13.206276761685459,13.241000394171177
GRK2,P25098,156,0.43108591936618096,0.916,0.0623,FALSE,Stable,-0.0311,12.111789541765894,11.928201032999763,0.0311,12.072473723230834,12.092044493232194
GUSB,P08236,NA,0.43123467435970697,0.916,0.0333,FALSE,Stable,-0.0166,8.353501527607246,8.398313000820364,0.0166,8.400751864692776,8.417627042001838
HECTD4,J3KPF0,283450,0.4266180691905244,0.916,0.0348,FALSE,Stable,-0.0174,8.402240519862024,8.407634995877531,0.0174,8.411591224986989,8.467939286695941
HMGCR,P04035,NA,0.43401309055303466,0.916,0.0483,FALSE,Stable,-0.0242,8.986280460074136,8.85945386429733,0.0242,8.95813756001329,8.984270748188075
LLPH,Q9BRT6,NA,0.4283720563711496,0.916,-0.0381,FALSE,Stable,0.0191,9.886434247651026,9.8710840013102,-0.0191,9.878738752239443,9.8025338785171
MAP2K2,P36507,5605,0.4369435196915642,0.916,0.0503,FALSE,Stable,-0.0252,13.064028114804687,13.203501691687885,0.0252,13.181053105997625,13.187176307253084
MFHAS1,Q9Y4C4,NA,0.43769222462902047,0.916,0.0731,FALSE,Stable,-0.0365,9.42223044296373,9.652091919175687,0.0365,9.612078467749601,9.6084209781455
MRPL21,Q7Z2W9,219927,0.42543169499794714,0.916,-0.0404,FALSE,Stable,0.0202,10.288955659392277,10.2015038664548,-0.0202,10.211331415364587,10.198329643302628
MRPS10,P82664,55173,0.42660679583371064,0.916,0.0384,FALSE,Stable,-0.0192,10.742320390270406,10.76761940545836,0.0192,10.8302873557545,10.756359104213145
MYO5B,Q9ULV0,NA,0.43566301711966354,0.916,0.0394,FALSE,Stable,-0.0197,10.038007706102524,10.121052019433124,0.0197,10.104161086681371,10.13367505694869
MYO9B,M0R0P8,4650,0.4332047300395226,0.916,0.0859,FALSE,Stable,-0.043,11.823407022281206,12.097639105919951,0.043,12.048541561676926,12.04436886602221
NAA40,F2YHM7,NA,0.4322134915434883,0.916,-0.0419,FALSE,Stable,0.021,9.544466190501046,9.464738403805205,-0.021,9.433216236064643,9.492185193125474
PSMB3,P49720,5691,0.42751933765197336,0.916,0.0976,FALSE,Stable,-0.0488,12.567795279447838,12.879406979179487,0.0488,12.81966625078698,12.82269638770163
PTBP1.1,A0A0U1RRM4,5725,0.42785557738879265,0.916,0.0501,FALSE,Stable,-0.0251,14.947076791673783,15.07733991841782,0.0251,15.046361125869009,15.078313205810563
PUM1,Q5T1Z8,9698,0.435654793403693,0.916,-0.0606,FALSE,Stable,0.0303,11.956943907687574,11.785775308071686,-0.0303,11.839717915947357,11.78180389151505
Q59GJ0,Q59GJ0,NA,0.43263251939837255,0.916,-0.103,FALSE,Stable,0.0514,13.128221070358476,12.803048616525436,-0.0514,12.902282960541854,12.823250095526127
RCN1,Q15293,NA,0.4381145891504986,0.916,0.0768,FALSE,Stable,-0.0384,11.629083680668257,11.85342514889121,0.0384,11.866226051718352,11.769911401350347
RINL,Q6ZS11,NA,0.43828901008776017,0.916,0.052,FALSE,Stable,-0.026,9.486056337991714,9.627569292758736,0.026,9.628895954382324,9.588661099919143
RPLP2.1,H0YDD8,NA,0.4383398922333104,0.916,-0.0349,FALSE,Stable,0.0175,12.770488044377485,12.785032668431286,-0.0175,12.77379414650282,12.711915519380797
RSRC1,Q96IZ7,51319,0.4369217114170197,0.916,-0.0336,FALSE,Stable,0.0168,9.522087081801146,9.538088597659854,-0.0168,9.522087092825483,9.470926371233997
SCFD2,Q8WU76,152579,0.4364933765514806,0.916,0.0331,FALSE,Stable,-0.0166,10.648443981248858,10.688949218658255,0.0166,10.687157721187182,10.716523319239883
SLAIN2,Q9P270,57606,0.4362524128519609,0.916,-0.0394,FALSE,Stable,0.0197,10.472495180662834,10.385779910720396,-0.0197,10.398863562819763,10.38055585604102
SNAPIN,O95295,23557,0.4328826556363703,0.916,-0.038,FALSE,Stable,0.019,10.786593703073635,10.714713608989104,-0.019,10.695903636077952,10.729399432580086
TAX1BP1,B8ZZD4,8887,0.43685952817205403,0.916,0.0357,FALSE,Stable,-0.0179,9.859316848090732,9.800123767675954,0.0179,9.882119889457664,9.848756292061482
TBPL1,P62380,9519,0.4380024770463269,0.916,0.2,FALSE,Stable,-0.0998,9.514297635154334,10.1862830611459,0.0998,10.101039557240224,9.99865387271729
TCERG1,O14776,10915,0.4369582613575157,0.916,0.0413,FALSE,Stable,-0.0207,13.843323116072309,13.933810394916842,0.0207,13.949503653032355,13.910283614090334
THYN1,Q9P016,29087,0.4265979212488688,0.916,0.044,FALSE,Stable,-0.022,12.126863451653474,12.080219384709467,0.022,12.099762260372747,12.195230061669603
TPX2,Q9ULW0,22974,0.4337519016480544,0.916,-0.0964,FALSE,Stable,0.0482,11.794444374575248,11.530710513810519,-0.0482,11.649997985027724,11.482330393468121
TRAPPC9,Q96Q05,83696,0.4384334910236584,0.916,-0.0646,FALSE,Stable,0.0323,9.58964465055036,9.392866197531795,-0.0323,9.436581048819637,9.416811809971993
TUBA8,C9J2C0,NA,0.4375727687651004,0.916,-0.0484,FALSE,Stable,0.0242,15.535175843674246,15.408113888424078,-0.0242,15.440031538032825,15.406512278799836
TUBB6.1,K7ESM5,NA,0.42985105511352273,0.916,-0.05,FALSE,Stable,0.025,14.981309359893183,14.849862593514287,-0.025,14.851564280180893,14.8796786278145
UBN1,Q9NPG3,NA,0.4301492590554836,0.916,0.0943,FALSE,Stable,-0.0472,8.950230299946169,8.883705648312072,0.0472,9.158680054577035,8.863915609979388
USMG5,Q96IX5,84833,0.4343526530811681,0.916,0.0667,FALSE,Stable,-0.0333,11.86613468565215,11.828697836602178,0.0333,11.814075876312327,12.014118650013122
ZNF580,Q9UK33,51157,0.43698025640279525,0.916,-0.0322,FALSE,Stable,0.0161,8.489924896132825,8.477022670601901,-0.0161,8.431254312756861,8.47136889269225
A8K4U2,A8K4U2,NA,0.44602688811370617,0.917,0.0338,FALSE,Stable,-0.0169,8.528357464414505,8.57004191764559,0.0169,8.561218412826143,8.60476866893714
A8K566,A8K566,NA,0.44270915986216675,0.917,-0.031,FALSE,Stable,0.0155,14.122901356420826,14.099773192734087,-0.0155,14.093523162301933,14.067117360729515
ATP11A,E9PEJ6,NA,0.45106070514943736,0.917,-0.0516,FALSE,Stable,0.0258,9.624608935463048,9.472532268191458,-0.0258,9.492784000779334,9.50110521520042
ATP5L,O75964,10632,0.44609840004655066,0.917,0.0336,FALSE,Stable,-0.0168,11.60769358618204,11.55220004056678,0.0168,11.60368349945299,11.623385397016108
ATRIP,Q8WXE1,NA,0.4405133124930608,0.917,-0.0512,FALSE,Stable,0.0256,9.266704144940315,9.12151138321048,-0.0256,9.143155314840874,9.142583840450019
B2RAN0,B2RAN0,NA,0.4428840781920227,0.917,0.101,FALSE,Stable,-0.0503,10.63355947951386,10.96506170652589,0.0503,10.925940451554494,10.874010566491814
B3KN09,B3KN09,NA,0.4388682974733303,0.917,-0.0322,FALSE,Stable,0.0161,8.9768035812021,8.999510410791103,-0.0161,8.937285918023258,8.974636015446338
B3KN49,B3KN49,NA,0.4513121465129584,0.917,-0.048,FALSE,Stable,0.024,9.766750426851505,9.630159860282294,-0.024,9.652694654406847,9.648207909455595
BMS1,Q14692,9790,0.45004535025526693,0.917,-0.0497,FALSE,Stable,0.0248,11.386187085067123,11.505589812221222,-0.0248,11.435839105588128,11.356620088194934
C5orf51,A6NDU8,285636,0.4445672891813725,0.917,0.0344,FALSE,Stable,-0.0172,8.666265518840476,8.714500798618854,0.0172,8.745567186541882,8.70402140370442
COG3,Q96JB2,83548,0.43905732671512854,0.917,-0.0636,FALSE,Stable,0.0318,11.035721979284077,11.229880913392472,-0.0318,11.063049187812013,11.075281928581026
EIF5A,P63241,1984,0.4463611318941773,0.917,0.0316,FALSE,Stable,-0.0158,15.047299401616229,15.088721891753487,0.0158,15.105300468414885,15.093822594856919
EZR,P15311,NA,0.44675707404889947,0.917,0.0305,FALSE,Stable,-0.0153,16.00689604881753,15.983444283449217,0.0153,16.01412539549276,16.03727179658923
FAM160B1,Q5W0V3,57700,0.4390899814241813,0.917,0.0431,FALSE,Stable,-0.0216,8.34275866709977,8.450208157040871,0.0216,8.433028648270733,8.446143248867333
GATAD2B.1,A0A1B0GW07,NA,0.44228739591184907,0.917,0.0347,FALSE,Stable,-0.0174,9.239833450118795,9.17598804422601,0.0174,9.237958234646685,9.247321998171767
GLUL,P15104,NA,0.44362344251605657,0.917,-0.0544,FALSE,Stable,0.0272,10.040109211809611,10.1998950977432,-0.0272,10.071498956092977,10.059620740662403
GNB3,F1T0G4,NA,0.4519142807481774,0.917,0.0392,FALSE,Stable,-0.0196,10.929293199094486,11.022921944128187,0.0196,11.007033686685759,11.02359806838534
HABP4,Q5JVS0,NA,0.4422495820143186,0.917,0.212,FALSE,Stable,-0.106,9.069568381966436,9.797821332495994,0.106,9.677005829647378,9.614637778155005
IPO9,Q96P70,55705,0.44564234261001173,0.917,0.0332,FALSE,Stable,-0.0166,12.362063503365903,12.35512981743773,0.0166,12.364090373300018,12.419500689119891
ISG20L2,Q9H9L3,81875,0.45172517637994103,0.917,-0.0404,FALSE,Stable,0.0202,8.877661671468962,8.784867708057536,-0.0202,8.771042437520165,8.81075780006022
LAMTOR2,Q9Y2Q5,28956,0.44236349348135157,0.917,0.0836,FALSE,Stable,-0.0418,11.895352043716425,12.167415944374062,0.0418,12.109142658760181,12.120774415546713
LANCL2,Q9NS86,NA,0.45222382392396754,0.917,-0.0321,FALSE,Stable,0.016,10.840341822927373,10.890974860937387,-0.016,10.836601741313322,10.830607212399135
LINS1,Q8NG48,NA,0.4425376531117736,0.917,0.0306,FALSE,Stable,-0.0153,9.194010818424989,9.194686782635594,0.0153,9.209668929483763,9.240303109199093
MBLAC2,Q68D91,153364,0.4506970261773833,0.917,0.0292,FALSE,Stable,-0.0146,9.275055389057947,9.27659169745296,0.0146,9.313298648628864,9.296681138202304
MICAL1,Q8TDZ2,64780,0.44121691192032214,0.917,0.0342,FALSE,Stable,-0.0171,9.828238496953384,9.879818228354328,0.0171,9.872475757764366,9.903987330397747
MOCS3,O95396,27304,0.43905772147804534,0.917,0.0616,FALSE,Stable,-0.0308,9.968906496910474,10.154659169735798,0.0308,10.1322827002854,10.114500671781505
MRPL39,Q9NYK5,54148,0.44768204788990806,0.917,-0.0308,FALSE,Stable,0.0154,12.863317145025785,12.836155657372112,-0.0154,12.806688536789471,12.831196677411874
MTMR14,Q8NCE2,64419,0.44028300613521426,0.917,0.0369,FALSE,Stable,-0.0184,10.197299256345726,10.271081135023017,0.0184,10.281553717856545,10.260607077269002
MTMR6,Q9Y217,9107,0.4506824723636086,0.917,0.0498,FALSE,Stable,-0.0249,10.345419864244528,10.489395941346048,0.0249,10.469551498676688,10.464782398132076
NBAS,A2RRP1,51594,0.4484286748629624,0.917,0.0295,FALSE,Stable,-0.0147,12.484402861199994,12.50259598744541,0.0147,12.526613295955665,12.519321067009324
NBEAL2,H7C3Y7,NA,0.4503707706452594,0.917,0.0338,FALSE,Stable,-0.0169,8.74180544979614,8.803349229966438,0.0169,8.811708245123372,8.800977856655232
NIPSNAP1,Q9BPW8,NA,0.44544376508026556,0.917,0.0568,FALSE,Stable,-0.0284,12.141781489946638,11.997980599654612,0.0284,12.080561806601374,12.172759576497121
PAK1,Q13153,5058,0.441533383956245,0.917,-0.0562,FALSE,Stable,0.0281,13.07376304335208,12.913609331671891,-0.0281,12.959755500124453,12.915270175943233
PBXIP1,Q96AQ6,57326,0.44468580160881555,0.917,0.0353,FALSE,Stable,-0.0177,8.660812944794447,8.604498359723932,0.0177,8.647498310625686,8.688486617499692
