"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"INTS9","Q9NV88",0.0847301837953646,0.825,FALSE,-0.134,0.0672,-0.0672
"INVS","Q9Y283",0.340490000293868,0.904,FALSE,0.0406,-0.0203,0.0203
"IP6K1","Q92551",0.221807671402003,0.886,FALSE,0.0552,-0.0276,0.0276
"IPO11","Q9UI26-2",0.0128113656012465,0.491,FALSE,0.146,-0.0728,0.0728
"IPO4","Q8TEX9-2",0.0356135928791506,0.721,FALSE,-0.199,0.0997,-0.0997
"IPO5","O00410-3",0.906009909886196,0.935,FALSE,-0.00497,0.00249,-0.00249
"IPO7","O95373",0.340690849664873,0.904,FALSE,0.0495,-0.0247,0.0247
"IPO8","O15397",0.0109015498486114,0.443,FALSE,-0.218,0.109,-0.109
"IPO9","Q96P70",0.445723524867236,0.914,FALSE,0.0332,-0.0166,0.0166
"IQCB1","Q15051",0.0234361195756086,0.644,FALSE,0.2,-0.1,0.1
"IQGAP1","P46940",0.192994949499179,0.879,FALSE,0.0557,-0.0278,0.0278
"IQGAP2","A0A024RAJ8",0.907825533229219,0.935,FALSE,0.00443,-0.00221,0.00221
"IQGAP3","A2RRC9",0.00359875494150758,0.178,FALSE,0.222,-0.111,0.111
"IQSEC1","A0A087WWK8",0.756017139025445,0.93,FALSE,0.0243,-0.0121,0.0121
"IQSEC1.1","A0A0C4DGT3",0.386166930834217,0.909,FALSE,0.062,-0.031,0.031
"IREB2","A0A0A6YY96",0.516726374453141,0.918,FALSE,0.0323,-0.0161,0.0161
"IRF2","P14316",0.470285470384412,0.915,FALSE,0.037,-0.0185,0.0185
"IRF2BP2","Q7Z5L9",0.00309061642174039,0.148,FALSE,-0.276,0.138,-0.138
"IRF3","Q14653",0.0293690669738764,0.688,FALSE,0.127,-0.0637,0.0637
"IRF3.1","A0A024QZE1",0.355974954368549,0.906,FALSE,0.0404,-0.0202,0.0202
"IRF4","Q15306",0.00535033733532484,0.267,FALSE,-0.277,0.138,-0.138
"IRF5","Q13568-2",0.355526192246144,0.906,FALSE,0.0505,-0.0253,0.0253
"IRF7","Q92985-4",0.746841700889148,0.929,FALSE,-0.0122,0.00612,-0.00612
"IRF9","Q00978",0.283105161021073,0.897,FALSE,0.0426,-0.0213,0.0213
"IRGQ","B7ZMD6",0.122380041608072,0.853,FALSE,-0.0863,0.0432,-0.0432
"ISCA1","Q9BUE6-2",0.713388301368117,0.928,FALSE,-0.0251,0.0125,-0.0125
"ISCA2","Q86U28",0.70104011003515,0.928,FALSE,0.0149,-0.00743,0.00743
"ISCU","Q9H1K1",0.51404327787489,0.918,FALSE,-0.0318,0.0159,-0.0159
"ISG20","Q96AZ6",0.00616424444321462,0.3,FALSE,-0.527,0.264,-0.264
"ISG20L2","Q9H9L3",0.451739284018742,0.914,FALSE,-0.0404,0.0202,-0.0202
"ISOC1","Q96CN7",0.0110842049166427,0.448,FALSE,0.184,-0.092,0.092
"ISOC2","Q96AB3",0.119914677527363,0.851,FALSE,0.0709,-0.0355,0.0355
"IST1","P53990-5",0.045673587776591,0.758,FALSE,0.266,-0.133,0.133
"ISY1","Q9ULR0-1",0.296753642898276,0.899,FALSE,0.0811,-0.0405,0.0405
"ITCH","Q96J02",0.00622399133449121,0.302,FALSE,-0.239,0.12,-0.12
"ITGB1","P05556",0.0245235877349266,0.653,FALSE,-0.142,0.0709,-0.0709
"ITIH2","D3DRR6",0.321763860620793,0.902,FALSE,0.293,-0.146,0.146
"ITPA","Q9BY32",0.867667229844289,0.934,FALSE,-0.0068,0.0034,-0.0034
"ITPKB","P27987",0.163352564511952,0.87,FALSE,0.526,-0.263,0.263
"ITPR1","Q14643",0.352928232050237,0.905,FALSE,0.0437,-0.0219,0.0219
"ITPR2","Q14571",0.649005833856353,0.925,FALSE,0.0271,-0.0135,0.0135
"ITPR3","Q14573",0.376445245663511,0.908,FALSE,0.0517,-0.0259,0.0259
"ITSN2","Q9NZM3",0.0123688787140284,0.481,FALSE,0.187,-0.0935,0.0935
"IVD","A0A0A0MT83",0.456427582387005,0.914,FALSE,0.0298,-0.0149,0.0149
"IVNS1ABP","Q9Y6Y0",0.0409521759638861,0.742,FALSE,0.109,-0.0546,0.0546
"IWS1","Q96ST2",0.0957019570869014,0.835,FALSE,-0.0772,0.0386,-0.0386
"JAK1","P23458",0.537907458319617,0.92,FALSE,0.0493,-0.0247,0.0247
"JAK3","P52333",0.592886115950861,0.923,FALSE,0.024,-0.012,0.012
"JCHAIN","P01591",0.0189699731257907,0.596,FALSE,-0.359,0.18,-0.18
"JMJD1B","A4FUT8",0.00239474270097114,0.102,FALSE,0.232,-0.116,0.116
"JMJD1C","Q15652",0.381189850890203,0.908,FALSE,-0.101,0.0503,-0.0503
"JMJD2B","B7ZM63",0.164093608099388,0.871,FALSE,0.27,-0.135,0.135
"JMJD4","Q9H9V9",0.0765428486445295,0.815,FALSE,-0.0811,0.0405,-0.0405
"JMJD6","A0A0S2PZM4",0.00478147912776433,0.24,FALSE,-0.196,0.0982,-0.0982
"JTB","O76095",0.0188421908965199,0.594,FALSE,-0.217,0.109,-0.109
"JUND","P17535",0.662168621650843,0.926,FALSE,-0.0181,0.00905,-0.00905
"JUP","A0A024R1X8",0.132305529964296,0.858,FALSE,-0.0928,0.0464,-0.0464
"K4ENJ5","K4ENJ5",0.0252766289772385,0.659,FALSE,0.171,-0.0854,0.0854
"KANK2","Q63ZY3-2",0.608235706481487,0.923,FALSE,0.0252,-0.0126,0.0126
"KANSL3","Q9P2N6",0.283231549195263,0.897,FALSE,-0.0436,0.0218,-0.0218
"KARS","Q15046",0.858964677421217,0.933,FALSE,0.00702,-0.00351,0.00351
"KAT7","O95251",0.673193219939571,0.926,FALSE,0.0296,-0.0148,0.0148
"KAT8","Q9H7Z6-2",0.834787725069297,0.933,FALSE,-0.00838,0.00419,-0.00419
"KATNB1","Q9BVA0",0.406013014653007,0.91,FALSE,0.104,-0.0519,0.0519
"KBTBD11","O94819",0.020059784132487,0.609,FALSE,0.163,-0.0816,0.0816
"KBTBD4","A0A075B6T4",0.328686734214216,0.903,FALSE,-0.0743,0.0371,-0.0371
"KBTBD8","Q8NFY9",0.498248829946812,0.917,FALSE,-0.0321,0.016,-0.016
"KCMF1","Q9P0J7",0.499805662563404,0.917,FALSE,0.0345,-0.0173,0.0173
"KCTD5","H3BSS5",0.0206484299211795,0.616,FALSE,0.188,-0.0941,0.0941
"KCTD9","Q7L273",0.0628524341399453,0.796,FALSE,0.0935,-0.0468,0.0468
"KDM1A","O60341",0.602638235633684,0.923,FALSE,0.0421,-0.0211,0.0211
"KDM2A","Q9Y2K7",0.0322164762167331,0.704,FALSE,-0.272,0.136,-0.136
"KDM3A","F5H070",0.00417402785872751,0.208,FALSE,0.26,-0.13,0.13
"KDM3B","Q7LBC6",0.0272825012791438,0.674,FALSE,0.158,-0.0791,0.0791
"KDM5A","P29375",0.011303186081385,0.454,FALSE,-0.154,0.077,-0.077
"KDM5C","P41229",0.670774261825465,0.926,FALSE,0.0162,-0.0081,0.0081
"KDM8","Q8N371-3",0.561597004140228,0.921,FALSE,0.0317,-0.0159,0.0159
"KDSR","Q06136",0.00676112546065254,0.321,FALSE,0.33,-0.165,0.165
"KEAP1","Q14145",0.201851065918505,0.882,FALSE,-0.257,0.128,-0.128
"KHDRBS1","Q07666",0.0108588971650923,0.442,FALSE,0.161,-0.0803,0.0803
"KHDRBS2","Q5VWX1",0.0469503949749471,0.761,FALSE,0.105,-0.0523,0.0523
"KHDRBS3","O75525",0.00966798852474959,0.407,FALSE,0.17,-0.0851,0.0851
"KHK","P50053-2",0.0336812957523467,0.712,FALSE,-0.139,0.0693,-0.0693
"KHSRP","Q92945",0.658706825536432,0.926,FALSE,0.0166,-0.00829,0.00829
"KIAA0040","J3QR46",0.804664503991912,0.931,FALSE,-0.0163,0.00813,-0.00813
"KIAA0101","Q15004",0.0912344472702539,0.831,FALSE,-0.722,0.361,-0.361
"KIAA0323","D3DS77",0.0917333449418242,0.831,FALSE,0.076,-0.038,0.038
"KIAA0355","O15063",0.0502406037008287,0.77,FALSE,0.199,-0.0996,0.0996
"KIAA0368","J3KN16",0.0209671314488362,0.619,FALSE,-0.143,0.0713,-0.0713
"KIAA0391","O15091",0.0906623911014619,0.83,FALSE,0.154,-0.0771,0.0771
"KIAA0415","A4D1Z4",0.0261574235057653,0.666,FALSE,0.138,-0.0689,0.0689
"KIAA0430","Q9Y4F3",0.989029231115097,0.937,FALSE,0.000924,-0.000462,0.000462
"KIAA0513","O60268",0.0118536079403916,0.468,FALSE,-0.149,0.0745,-0.0745
"KIAA0907","Q7Z7F0",0.000758851809968567,0.00775,FALSE,0.319,-0.159,0.159
"KIAA0922","A2VDJ0-5",0.0282337529622605,0.681,FALSE,-0.121,0.0607,-0.0607
"KIAA1012","A0A024RC31",0.246997557311675,0.891,FALSE,-0.0743,0.0371,-0.0371
"KIAA1033","B7ZKT9",0.00739900649252451,0.341,FALSE,0.621,-0.311,0.311
"KIAA1143","Q96AT1",0.488917852190967,0.917,FALSE,-0.0743,0.0371,-0.0371
"KIAA1217","Q5T5P2",0.000775403048121265,0.00827,FALSE,0.293,-0.146,0.146
"KIAA1429","Q69YN4",0.201531930714281,0.882,FALSE,0.0558,-0.0279,0.0279
"KIAA1468","Q9P260-2",0.0792992179609322,0.819,FALSE,0.205,-0.103,0.103
"KIAA1468.1","Q9P260",0.072706921725527,0.811,FALSE,0.186,-0.093,0.093
"KIAA1524","A0A087X211",0.126216376671764,0.855,FALSE,-0.15,0.0749,-0.0749
"KIAA2013","Q8IYS2-2",0.149028773815721,0.865,FALSE,0.0773,-0.0386,0.0386
"KIDINS220","Q9ULH0",0.0803437582795417,0.82,FALSE,0.0842,-0.0421,0.0421
"KIF11","P52732",0.0220537339383013,0.63,FALSE,-0.229,0.115,-0.115
"KIF13B","Q9NQT8",0.930419455961259,0.936,FALSE,0.0056,-0.0028,0.0028
"KIF14","Q15058",0.567884606345573,0.921,FALSE,-0.0215,0.0108,-0.0108
"KIF15","Q9NS87",0.0729275801388308,0.811,FALSE,-0.179,0.0897,-0.0897
"KIF1B","O60333-4",0.528776320595495,0.919,FALSE,0.0348,-0.0174,0.0174
"KIF21A","Q7Z4S6-4",0.358628302010739,0.906,FALSE,0.0591,-0.0295,0.0295
"KIF22","Q14807",0.126793646916368,0.855,FALSE,0.139,-0.0696,0.0696
"KIF23","Q02241",0.109307850056022,0.845,FALSE,-0.0742,0.0371,-0.0371
"KIF2A","O00139-4",0.025390336998726,0.66,FALSE,-0.12,0.0602,-0.0602
"KIF5B","D3DRX6",0.717665235892091,0.928,FALSE,0.0202,-0.0101,0.0101
"KIFAP3","Q92845",0.0918624136280647,0.831,FALSE,0.0838,-0.0419,0.0419
"KIFC1","Q9BW19",0.897735919285725,0.935,FALSE,-0.00705,0.00353,-0.00353
"KIN","O60870",0.612166649554298,0.924,FALSE,0.0208,-0.0104,0.0104
"KIZ","Q2M2Z5",0.490695257984716,0.917,FALSE,-0.0267,0.0134,-0.0134
"KLC1","G3V5R9",0.404837148824062,0.91,FALSE,0.0343,-0.0172,0.0172
"KLC2","Q9H0B6",0.0781936679526232,0.817,FALSE,-0.104,0.0518,-0.0518
"KLC4","Q9NSK0-3",0.0432198944339648,0.75,FALSE,-0.103,0.0515,-0.0515
"KLF13","Q9Y2Y9",0.0720824143548366,0.81,FALSE,-0.106,0.0529,-0.0529
"KLF16","Q9BXK1",0.547805843323591,0.92,FALSE,0.0242,-0.0121,0.0121
"KLHDC4","Q8TBB5",0.00384234225303116,0.19,FALSE,-0.212,0.106,-0.106
"KLHL11","Q9NVR0",0.667581173971366,0.926,FALSE,0.0232,-0.0116,0.0116
"KLHL14","Q9P2G3",0.337183278364237,0.904,FALSE,0.0436,-0.0218,0.0218
"KLHL6","Q8WZ60",0.591514471641891,0.923,FALSE,0.0213,-0.0106,0.0106
"KMT2A","Q03164-3",0.263913973984716,0.894,FALSE,-0.0455,0.0227,-0.0227
"KMT2D","O14686-3",0.028175113960896,0.68,FALSE,-0.626,0.313,-0.313
"KMT5A","Q9NQR1",0.870442194716851,0.934,FALSE,0.00668,-0.00334,0.00334
"KNG1","B4E1C2",0.179040252184367,0.875,FALSE,-0.577,0.289,-0.289
"KNOP1","Q1ED39",0.176332596016017,0.875,FALSE,-0.0915,0.0457,-0.0457
"KNTC1","P50748",0.33125210049775,0.903,FALSE,-0.0873,0.0437,-0.0437
"KPNA1","P52294",0.0397840702303296,0.738,FALSE,-0.194,0.0969,-0.0969
"KPNA3","O00505",0.684529975254371,0.927,FALSE,-0.0186,0.00928,-0.00928
"KPNA4","O00629",0.803904236456024,0.931,FALSE,0.0148,-0.0074,0.0074
"KPNA6","O60684",0.0156625799170396,0.547,FALSE,-0.17,0.0849,-0.0849
"KPNB1","J3QKQ5",0.066529145347261,0.802,FALSE,-0.088,0.044,-0.044
"KPTN","Q9Y664",0.502052610761823,0.917,FALSE,0.0279,-0.0139,0.0139
"KRIT1","O00522",0.0314442675981683,0.7,FALSE,0.112,-0.0562,0.0562
"KRR1","Q13601",0.100683972783369,0.839,FALSE,-0.0968,0.0484,-0.0484
"KRT1","H6VRG1",0.357039461883726,0.906,FALSE,-0.115,0.0577,-0.0577
"KRT10","P13645",0.388788746681623,0.909,FALSE,-0.185,0.0924,-0.0924
"KRT2","P35908",0.347548197977495,0.905,FALSE,-0.14,0.0702,-0.0702
"KTI12","Q96EK9",0.574533084023771,0.922,FALSE,-0.0213,0.0107,-0.0107
"KTN1","Q86UP2",0.498959818137341,0.917,FALSE,0.0351,-0.0176,0.0176
"KXD1","M0QY77",0.771194174851819,0.93,FALSE,0.0138,-0.00691,0.00691
"KYAT3","Q6YP21",0.147593130506805,0.865,FALSE,0.0987,-0.0493,0.0493
"KYNU","A8K4D5",0.0938368225339592,0.833,FALSE,0.0975,-0.0487,0.0487
"L7N2F9","L7N2F9",0.00539084088032319,0.268,FALSE,0.312,-0.156,0.156
"LACTB2","Q53H82",0.595211695274712,0.923,FALSE,0.0243,-0.0122,0.0122
"LAGE3","Q14657",0.707867129681796,0.928,FALSE,0.0179,-0.00893,0.00893
"LAMP1","P11279",0.00851172198784026,0.374,FALSE,-0.169,0.0844,-0.0844
"LAMTOR1","Q6IAA8",0.132875235927675,0.858,FALSE,0.159,-0.0797,0.0797
"LAMTOR2","Q9Y2Q5",0.442279627029282,0.913,FALSE,0.0836,-0.0418,0.0418
"LAMTOR3","Q9UHA4",0.379952339741825,0.908,FALSE,0.0409,-0.0204,0.0204
"LAMTOR5","A0A0C4DGV4",0.533118809862615,0.919,FALSE,0.03,-0.015,0.015
"LANCL2","Q9NS86",0.452312671713678,0.914,FALSE,-0.0321,0.016,-0.016
"LAP3","P28838",0.0530177308201113,0.777,FALSE,-0.107,0.0533,-0.0533
"LAPTM5","Q13571",0.56803366954802,0.921,FALSE,0.0216,-0.0108,0.0108
"LARP1","Q6PKG0",0.0424043182030658,0.747,FALSE,0.108,-0.0539,0.0539
"LARP4","Q71RC2-4",0.016064901785436,0.554,FALSE,-0.29,0.145,-0.145
"LARP4B","H0Y4V9",0.00566456210024162,0.28,FALSE,0.242,-0.121,0.121
"LARP4B.1","Q92615",0.234703722973747,0.889,FALSE,-0.0816,0.0408,-0.0408
"LARP7","Q4G0J3-3",0.94984049390585,0.936,FALSE,-0.00597,0.00299,-0.00299
"LARS2","Q15031",0.0150272187226834,0.536,FALSE,0.18,-0.0901,0.0901
"LAS1L","Q9Y4W2",0.0950958211558611,0.834,FALSE,0.0952,-0.0476,0.0476
"LASP1","Q14847",0.0296840183524457,0.69,FALSE,0.196,-0.098,0.098
"LAT2","Q9GZY6",0.0829404546307702,0.823,FALSE,-0.0819,0.0409,-0.0409
"LBR","A0A024R3R5",0.201510480581192,0.882,FALSE,0.208,-0.104,0.104
"LCHN","A4D1U4",0.49657613572393,0.917,FALSE,-0.0301,0.0151,-0.0151
"LCK","P06239-3",0.798331309077197,0.931,FALSE,-0.0328,0.0164,-0.0164
"LCMT1","Q9UIC8",0.00549544327198955,0.273,FALSE,0.21,-0.105,0.105
"LCP1","Q5TBN5",0.725039720341919,0.929,FALSE,0.0211,-0.0105,0.0105
"LDAH","B5MDU6",0.121706911084228,0.852,FALSE,-0.121,0.0603,-0.0603
"LDB1","Q86U70",0.839814025360236,0.933,FALSE,0.00787,-0.00393,0.00393
"LDHB","P07195",0.238435022213613,0.889,FALSE,0.0542,-0.0271,0.0271
"LEF1","Q9UJU2",0.165961173631826,0.871,FALSE,-0.0662,0.0331,-0.0331
"LEMD2","Q8NC56",0.0614309440140985,0.793,FALSE,-0.127,0.0637,-0.0637
"LEMD3","Q9Y2U8",0.34724895554082,0.905,FALSE,-0.0368,0.0184,-0.0184
"LENG1","Q96BZ8",0.0474592696960155,0.763,FALSE,-0.166,0.0828,-0.0828
"LENG8","Q96PV6-2",0.113404110884564,0.847,FALSE,0.0713,-0.0356,0.0356
"LENG9","Q96B70",0.00757711499250945,0.346,FALSE,0.2,-0.0998,0.0998
"LEO1","Q8WVC0",0.0556756779911799,0.782,FALSE,0.12,-0.0602,0.0602
"LETM1","O95202",0.0342941130145295,0.715,FALSE,0.108,-0.0539,0.0539
"LGALS1","P09382",0.237360983304025,0.889,FALSE,0.234,-0.117,0.117
"LGALSL","Q3ZCW2",0.0619121587744088,0.794,FALSE,-0.191,0.0954,-0.0954
"LHPP","Q9H008",0.255155165391224,0.892,FALSE,0.0524,-0.0262,0.0262
"LIAT1","Q6ZQX7-4",0.38961232215486,0.909,FALSE,-0.0395,0.0198,-0.0198
"LIG1","P18858",0.169452272090717,0.872,FALSE,-0.0578,0.0289,-0.0289
"LIG3","P49916",0.137695977442943,0.86,FALSE,-0.113,0.0563,-0.0563
"LIMD1","Q9UGP4",0.0793994816464838,0.819,FALSE,-0.106,0.0532,-0.0532
"LIMD2","Q9BT23",0.0657304748411268,0.801,FALSE,-0.166,0.0831,-0.0831
"LIMK1","E9PC47",0.132949284416255,0.858,FALSE,0.0856,-0.0428,0.0428
"LIMS1","P48059-3",0.0451380327096301,0.756,FALSE,0.0973,-0.0486,0.0486
"LIN37","Q96GY3",0.283242865404968,0.897,FALSE,0.0427,-0.0214,0.0214
"LIN52","Q52LA3",0.0917879607872056,0.831,FALSE,-0.113,0.0565,-0.0565
"LIN54","Q6MZP7",0.0868523598268698,0.827,FALSE,-0.0892,0.0446,-0.0446
"LIN9","H0Y322",0.414049181404574,0.911,FALSE,0.0428,-0.0214,0.0214
"LINC01420","A0A0U1RRE5",0.121145031480897,0.852,FALSE,0.0847,-0.0423,0.0423
"LINS1","Q8NG48",0.442656510118468,0.913,FALSE,0.0306,-0.0153,0.0153
"LLPH","Q9BRT6",0.428418228601014,0.912,FALSE,-0.0381,0.0191,-0.0191
"LMAN1","P49257",0.14320348784818,0.863,FALSE,-0.0633,0.0316,-0.0316
"LMBRD2","Q68DH5",0.283728223890837,0.897,FALSE,0.263,-0.131,0.131
"LMCD1","Q9NZU5",0.237364403540691,0.889,FALSE,0.0867,-0.0433,0.0433
"LMF2","Q9BU23",0.108469385428607,0.844,FALSE,0.105,-0.0524,0.0524
"LMNA","P02545",0.103328170278073,0.841,FALSE,0.251,-0.126,0.126
"LMNB1","P20700",0.0350409899409535,0.718,FALSE,0.138,-0.0691,0.0691
"LMNB2","Q03252",0.00927159136116222,0.395,FALSE,0.173,-0.0866,0.0866
"LMO7","Q8WWI1",0.0238892909457319,0.648,FALSE,0.147,-0.0735,0.0735
"LMTK2","Q8IWU2",0.871928014541907,0.934,FALSE,0.00738,-0.00369,0.00369
"LNP","Q9C0E8-4",0.907142426914573,0.935,FALSE,-0.00934,0.00467,-0.00467
"LOC392793","A4D1M6",0.0829409070646806,0.823,FALSE,-0.122,0.061,-0.061
"LOC402299","A4D1P0",0.642469789339981,0.925,FALSE,-0.0249,0.0124,-0.0124
"LONP1","K7EKE6",0.897611471364484,0.935,FALSE,0.011,-0.00548,0.00548
"LOXL2","Q9Y4K0",0.658122141716178,0.926,FALSE,0.024,-0.012,0.012
"LPIN1","Q14693-7",0.00312305953205847,0.15,FALSE,0.292,-0.146,0.146
"LPP","B7ZLW0",0.464767251382609,0.915,FALSE,0.0342,-0.0171,0.0171
"LPXN","O60711-2",0.0710904253345465,0.808,FALSE,0.122,-0.0609,0.0609
"LRBA","H0YAC6",0.802783110434893,0.931,FALSE,0.0185,-0.00924,0.00924
"LRBA.1","P50851-2",0.977279919536047,0.937,FALSE,0.00211,-0.00105,0.00105
"LRCH3","Q96II8",0.116937690620105,0.85,FALSE,-0.0906,0.0453,-0.0453
"LRCH4","O75427",0.511578270143005,0.918,FALSE,-0.0467,0.0233,-0.0233
"LRIF1","Q5T3J3",0.313644171374866,0.901,FALSE,-0.0428,0.0214,-0.0214
"LRIG1","Q5XWD3",0.0877997414785383,0.828,FALSE,-0.129,0.0643,-0.0643
"LRPPRC","P42704",0.193243012684772,0.879,FALSE,-0.0785,0.0393,-0.0393
"LRRC14","Q15048",0.0798231428229611,0.819,FALSE,-0.0916,0.0458,-0.0458
"LRRC20","Q8TCA0",0.504946372477013,0.918,FALSE,0.0332,-0.0166,0.0166
"LRRC40","Q9H9A6",0.51219976726874,0.918,FALSE,0.0267,-0.0134,0.0134
"LRRC41","Q15345",0.784777568972087,0.931,FALSE,-0.0128,0.00642,-0.00642
"LRRC42","Q9Y546",0.330704542202734,0.903,FALSE,0.0402,-0.0201,0.0201
"LRRC47","Q8N1G4",0.882727781073472,0.934,FALSE,0.00582,-0.00291,0.00291
"LRRC57","Q8N9N7",0.254577379847886,0.892,FALSE,0.052,-0.026,0.026
"LRRC59","Q96AG4",0.214586834718313,0.885,FALSE,-0.176,0.0881,-0.0881
"LRRFIP1","Q32MZ4-3",0.499636871574844,0.917,FALSE,-0.0408,0.0204,-0.0204
"LRRFIP2","A0A024R2K4",0.0841672579853042,0.824,FALSE,0.0909,-0.0455,0.0455
"LRRK1","Q38SD2",0.808431958089883,0.932,FALSE,-0.0322,0.0161,-0.0161
"LRSAM1","Q6UWE0",0.537095480970736,0.92,FALSE,0.0243,-0.0121,0.0121
"LRWD1","Q9UFC0",0.0780267391116918,0.817,FALSE,-0.155,0.0776,-0.0776
"LSG1","Q9H089",0.00896500268878517,0.386,FALSE,0.284,-0.142,0.142
"LSM1","O15116",0.95345652332512,0.936,FALSE,0.00236,-0.00118,0.00118
"LSM12","Q3MHD2-2",0.670952325957941,0.926,FALSE,0.0265,-0.0132,0.0132
"LSM14A","Q8ND56",0.0112770133387642,0.453,FALSE,0.161,-0.0805,0.0805
"LSM14B","Q9BX40",0.902819890356465,0.935,FALSE,-0.00625,0.00313,-0.00313
"LSM2","Q9Y333",0.0885419529279366,0.828,FALSE,-0.298,0.149,-0.149
"LSM4","V9GZ56",0.0534321548121917,0.777,FALSE,-0.107,0.0536,-0.0536
"LSM5","Q9Y4Y9",0.244297409766923,0.891,FALSE,-0.065,0.0325,-0.0325
"LSM6","P62312",0.102352300106158,0.84,FALSE,0.0823,-0.0412,0.0412
"LSM7","Q9UK45",0.479273549203229,0.916,FALSE,0.0271,-0.0135,0.0135
"LSM8","O95777",0.943559725037817,0.936,FALSE,-0.00486,0.00243,-0.00243
"LSR","Q86X29",0.0573558858360679,0.786,FALSE,-0.129,0.0646,-0.0646
"LSS","P48449",0.342731728284457,0.904,FALSE,0.0747,-0.0373,0.0373
"LTA4H","P09960",0.705378907051133,0.928,FALSE,0.0316,-0.0158,0.0158
"LTN1","O94822-3",0.0799819497079725,0.819,FALSE,-0.0918,0.0459,-0.0459
"LTV1","Q96GA3",0.175053220321194,0.874,FALSE,-0.168,0.0841,-0.0841
"LUC7L","Q9NQ29",0.0296894729504499,0.69,FALSE,-0.151,0.0756,-0.0756
"LUC7L2","Q9Y383",0.131223411037847,0.857,FALSE,-0.0791,0.0396,-0.0396
"LUC7L3","O95232",0.0311764627932779,0.699,FALSE,-0.129,0.0643,-0.0643
"LUZP1","A0A024RAC0",0.00882933569743127,0.382,FALSE,0.253,-0.127,0.127
"LXN","Q9BS40",0.0387309015587271,0.734,FALSE,0.368,-0.184,0.184
"LY75","O60449-2",0.0821470590956453,0.822,FALSE,0.115,-0.0576,0.0576
"LYAR","Q9NX58",0.0183031913960144,0.587,FALSE,-0.304,0.152,-0.152
"LYN","P07948",0.32204739884408,0.902,FALSE,-0.0653,0.0327,-0.0327
"LYN.1","Q6NUK7",0.282061762263228,0.897,FALSE,-0.0708,0.0354,-0.0354
"LYPLA1","A0A087X1K9",0.00731896127274661,0.339,FALSE,0.456,-0.228,0.228
"LYPLA2","O95372",0.387497406813081,0.909,FALSE,0.0731,-0.0366,0.0366
"LYPLAL1","Q5VWZ2",0.899891868472426,0.935,FALSE,0.00796,-0.00398,0.00398
"LYRM4","F5H189",0.209545916295129,0.883,FALSE,-0.0536,0.0268,-0.0268
"LYRM7","Q5U5X0",0.570151005335216,0.921,FALSE,-0.0251,0.0126,-0.0126
"LZIC","Q8WZA0-2",0.115512134200718,0.849,FALSE,0.215,-0.107,0.107
"LZTFL1","Q9NQ48",0.207859913498515,0.883,FALSE,0.155,-0.0777,0.0777
"LZTS1","Q9Y250",0.362843321967896,0.906,FALSE,0.0642,-0.0321,0.0321
"M0R3H8","M0R3H8",0.904548059075239,0.935,FALSE,-0.00481,0.00241,-0.00241
"M6PR","P20645",0.0149523741384052,0.534,FALSE,0.156,-0.078,0.078
"MACF1","H3BQK9",0.0309534498333502,0.697,FALSE,-0.13,0.0651,-0.0651
"MAD1L1","Q9Y6D9",0.475003491893813,0.916,FALSE,0.0418,-0.0209,0.0209
"MAD2L1","Q13257",0.59426967927829,0.923,FALSE,0.0467,-0.0234,0.0234
"MAD2L1BP","Q15013-3",0.596698192297794,0.923,FALSE,0.0259,-0.0129,0.0129
"MADD","Q8WXG6",0.340859009569486,0.904,FALSE,0.0522,-0.0261,0.0261
"MADH5","Q6I9T1",0.831544849191635,0.932,FALSE,-0.0235,0.0118,-0.0118
"MAEA","E7ESC7",0.0370237908178899,0.727,FALSE,-0.112,0.0562,-0.0562
"MAF1","E9PSH4",0.910657497702355,0.935,FALSE,0.00499,-0.0025,0.0025
"MAFF","Q9ULX9",0.258706944389785,0.893,FALSE,0.0757,-0.0379,0.0379
"MAGED1","Q9Y5V3-2",0.031166032060148,0.699,FALSE,0.145,-0.0726,0.0726
"MAGED2","Q9UNF1",0.0156913579266197,0.547,FALSE,0.137,-0.0687,0.0687
"MAGOHB","Q96A72",0.0111871428031645,0.451,FALSE,-0.15,0.075,-0.075
"MAGT1","A0A087WU53",0.297764514512016,0.899,FALSE,-0.0434,0.0217,-0.0217
"MAK16","Q9BXY0",0.0204270273724127,0.613,FALSE,-0.195,0.0973,-0.0973
"MALSU1","Q96EH3",0.199667824562142,0.881,FALSE,-0.0613,0.0306,-0.0306
"MALT1","Q9UDY8-2",0.503327528564035,0.918,FALSE,-0.0459,0.023,-0.023
"MAN1A1","P33908",0.0412953642485921,0.744,FALSE,-0.122,0.0609,-0.0609
"MAN1A2","O60476",0.0377239953470263,0.73,FALSE,-0.111,0.0555,-0.0555
"MAN1B1","Q9UKM7",0.773866078854699,0.93,FALSE,-0.0131,0.00655,-0.00655
"MAN2C1","Q9NTJ4-4",0.580551767607756,0.922,FALSE,-0.0391,0.0195,-0.0195
"MANF","A8K878",0.00158581484387431,0.0496,FALSE,-0.254,0.127,-0.127
"MAP1A","E9PGC8",0.464311300619286,0.915,FALSE,0.0793,-0.0397,0.0397
"MAP1LC3B2","A6NCE7",0.677832358829558,0.927,FALSE,-0.0163,0.00813,-0.00813
"MAP1S","Q66K74",0.039685758606208,0.738,FALSE,0.104,-0.0518,0.0518
