ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id
ENSG00000198830,1906.133664,-0.533516322,0.078824708,-6.76838942,1.30E-11,1.57E-10,HMGN2,3151
ENSG00000117676,4701.515938,-0.14570176,0.052700757,-2.764699573,0.005697524,0.018100721,RPS6KA1,6195
ENSG00000117713,3723.404096,-0.524171907,0.061228614,-8.560897848,1.12E-17,2.38E-16,ARID1A,8289
ENSG00000060642,124.0826722,0.355405561,0.211368245,1.68145201,0.09267515,0.193649137,PIGV,55650
ENSG00000204160,3255.642773,-0.267189364,0.054480994,-4.904267419,9.38E-07,6.21E-06,ZDHHC18,84243
ENSG00000142751,1115.490587,0.027738106,0.082131947,0.337726141,0.735569574,0.846271466,GPN2,54707
ENSG00000198746,361.1449712,-0.021830621,0.120533826,-0.181116136,0.85627642,0.920097234,GPATCH3,63906
ENSG00000090273,4962.037281,0.201337552,0.05256633,3.830161847,1.28E-04,5.88E-04,NUDC,10726
ENSG00000175707,44.43587519,0.331028582,0.353366905,0.936784337,0.348869504,0.525659007,KDF1,126695
ENSG00000253368,20.86340334,0.864733812,0.525334187,1.646064226,0.099750537,0.205463198,TRNP1,388610
ENSG00000090020,664.5661815,-0.343042528,0.097843471,-3.506033927,4.55E-04,0.001878728,SLC9A1,6548
ENSG00000142784,4752.767602,-0.620164206,0.049058212,-12.6413944,1.25E-36,1.02E-34,WDTC1,23038
ENSG00000186501,870.7378631,-0.06760442,0.102484266,-0.65965658,0.509474237,0.677960451,TMEM222,84065
ENSG00000142765,1022.50948,0.249835216,0.07991004,3.126455882,0.00176927,0.006412847,SYTL1,84958
ENSG00000142733,340.3693134,-0.582334643,0.124500565,-4.677365474,2.91E-06,1.78E-05,MAP3K6,9064
ENSG00000181773,5.755496466,-1.565567705,0.957417772,-1.635198083,0.10200753,0.209211238,GPR3,2827
ENSG00000158195,4780.167305,-0.386952485,0.048802748,-7.928907654,2.21E-15,3.85E-14,WASF2,10163
ENSG00000126705,520.8597121,-0.599357917,0.111067979,-5.39631605,6.80E-08,5.27E-07,AHDC1,27245
ENSG00000000938,683.037734,-0.592302428,0.098200981,-6.031532685,1.62E-09,1.53E-08,FGR,2268
ENSG00000126709,697.2998623,-0.191531798,0.100734364,-1.9013551,0.057255516,0.131431242,IFI6,2537
ENSG00000009780,230.7642707,-0.088948961,0.15268784,-0.582554325,0.560193361,0.718823355,FAM76A,199870
ENSG00000117758,842.3966351,0.09957143,0.084465369,1.178843248,0.2384606,0.399642301,STX12,23673
ENSG00000117751,2363.488565,0.110867204,0.06096689,1.818482205,0.068990464,0.152905594,PPP1R8,5511
ENSG00000130775,5522.273572,-0.591978374,0.056332558,-10.50863657,7.88E-26,3.21E-24,THEMIS2,9473
ENSG00000117748,2495.885299,-0.200900134,0.0576729,-3.483440852,4.95E-04,0.002027583,RPA2,6118
ENSG00000130768,565.3076828,-0.01914712,0.100239044,-0.191014595,0.848514158,0.915023552,SMPDL3B,27293
ENSG00000158156,303.8971613,-0.520288511,0.144370922,-3.603831738,3.14E-04,0.00133866,XKR8,55113
ENSG00000158161,1601.247812,-0.069629695,0.066122398,-1.053042485,0.292321521,0.46441813,EYA3,2140
ENSG00000169403,283.4025761,-0.275973867,0.138939788,-1.986283919,0.047001807,0.111607766,PTAFR,5724
ENSG00000126698,4219.977496,-0.035790685,0.049793864,-0.718777022,0.472278318,0.645109083,DNAJC8,22826
ENSG00000130770,3345.243213,0.014564297,0.061036648,0.238615619,0.811403653,0.893647121,ATP5IF1,93974
ENSG00000130766,2427.663415,0.295270521,0.064114037,4.605395874,4.12E-06,2.47E-05,SESN2,83667
ENSG00000130772,477.5796849,-0.17828413,0.10657575,-1.672839551,0.094358887,0.196431913,MED18,54797
ENSG00000204138,1146.937304,-0.181847027,0.081032756,-2.2441175,0.024824842,0.065077754,PHACTR4,65979
ENSG00000180198,3927.321844,0.385023814,0.054123504,7.113800603,1.13E-12,1.52E-11,RCC1,1104
ENSG00000242125,3547.172059,0.341095754,0.067455796,5.056581872,4.27E-07,2.97E-06,SNHG3,8420
ENSG00000180098,510.5491562,-0.45402267,0.108554498,-4.182439942,2.88E-05,1.49E-04,TRNAU1AP,54952
ENSG00000120656,813.6333556,-0.022944689,0.099975775,-0.229502487,0.818478388,0.897999681,TAF12,6883
ENSG00000188060,10.55929715,0.698930045,0.677680831,1.031355786,0.302374007,0.47564005,RAB42,115273
ENSG00000162419,859.0669942,-0.043420492,0.085115396,-0.510136758,0.609955655,0.75715904,GMEB1,10691
ENSG00000198492,2221.183682,-0.112979873,0.058251069,-1.939533054,0.052436464,0.122369772,YTHDF2,51441
ENSG00000116329,17.93748493,-1.341261765,0.531982602,-2.521251182,0.011693834,0.03400012,OPRD1,4985
ENSG00000159023,3329.346577,-0.048501833,0.057829703,-0.838701051,0.401637088,0.578360861,EPB41,2035
ENSG00000253304,247.2320986,-0.021327345,0.147962144,-0.144140549,0.885389486,0.937174741,TMEM200B,399474
ENSG00000116350,4020.339707,-0.319636417,0.04966432,-6.435936699,1.23E-10,1.33E-09,SRSF4,6429
ENSG00000116353,1012.744323,0.539367522,0.088468874,6.096692514,1.08E-09,1.04E-08,MECR,51102
ENSG00000060656,94.60500973,1.29910118,0.264247627,4.91622648,8.82E-07,5.86E-06,PTPRU,10076
ENSG00000162510,39.17033752,0.718804729,0.365976936,1.964071114,0.049521845,0.116695214,MATN1,4146
ENSG00000162511,53151.71399,-0.147875772,0.047680397,-3.101395566,0.001926108,0.006930928,LAPTM5,7805
ENSG00000162512,71.28258503,0.199610808,0.270597985,0.737665537,0.46071772,0.634295875,SDC3,9672
ENSG00000134644,2511.518215,0.069037362,0.0605437,1.140289778,0.254165595,0.419799488,PUM1,9698
ENSG00000060688,2064.917326,-0.233630025,0.062366172,-3.746101736,1.80E-04,8.05E-04,SNRNP40,9410
ENSG00000121766,1174.695667,-0.147147379,0.072469526,-2.030472476,0.042308536,0.102031065,ZCCHC17,51538
ENSG00000121769,7.864891631,-0.379279065,0.820255044,-0.462391628,0.643800502,0.782681586,FABP3,2170
ENSG00000168528,46.61951151,0.135923942,0.337680179,0.402522714,0.687299375,0.813676911,SERINC2,347735
ENSG00000162517,1965.154745,-0.021887811,0.068199403,-0.320938452,0.748257033,0.854646507,PEF1,553115
ENSG00000084636,6.919516356,-0.126633549,0.85970074,-0.14729957,0.882895572,0.935552814,COL16A1,1307
ENSG00000121753,148.8542854,-0.709816333,0.216275146,-3.28200603,0.001030714,0.003932411,ADGRB2,576
ENSG00000134668,10.45492462,0.2099441,0.702201302,0.298979936,0.764955355,0.865453206,SPOCD1,90853
ENSG00000184007,6582.050239,-0.019044869,0.0524161,-0.363340056,0.716350875,0.833094081,PTP4A2,8073
ENSG00000121774,8515.262303,-0.115097732,0.046162421,-2.49332096,0.012655439,0.036456774,KHDRBS1,10657
ENSG00000121775,520.7229913,-0.309281325,0.109209008,-2.832012952,0.004625597,0.015057174,TMEM39B,55116
ENSG00000025800,2602.339854,-0.121674626,0.063293056,-1.922400884,0.054555334,0.126406553,KPNA6,23633
ENSG00000084652,3693.595657,-0.057600441,0.065371141,-0.881129501,0.378247731,0.555023019,TXLNA,200081
ENSG00000160050,474.4394591,-0.8464117,0.115200782,-7.347273918,2.02E-13,2.95E-12,CCDC28B,79140
ENSG00000160051,188.9535503,-0.092770026,0.177347317,-0.523097999,0.600906058,0.750412419,IQCC,55721
ENSG00000160055,78.67038503,-0.586683864,0.279825019,-2.096609755,0.036028135,0.089418315,TMEM234,56063
ENSG00000084623,9996.258984,0.17796065,0.056140782,3.169899763,0.001524915,0.005600928,EIF3I,8668
ENSG00000182866,1278.168089,-0.504330034,0.072173748,-6.987721232,2.79E-12,3.62E-11,LCK,3932
ENSG00000116478,4759.469592,-0.423882862,0.052865162,-8.018189033,1.07E-15,1.91E-14,HDAC1,3065
ENSG00000175130,5647.67201,-0.448824625,0.052304332,-8.581021957,9.40E-18,2.01E-16,MARCKSL1,65108
ENSG00000162526,7.813822697,0.460239274,0.81710659,0.563254879,0.573261338,0.729133549,TSSK3,81629
ENSG00000225828,14.01673872,0.851905235,0.627024677,1.358647062,0.174258454,0.316119784,FAM229A,100128071
ENSG00000160058,1500.362052,-0.331561244,0.073366257,-4.51926072,6.21E-06,3.60E-05,BSDC1,55108
ENSG00000160062,180.5866995,-0.494974709,0.168417267,-2.938978401,0.00329296,0.011200078,ZBTB8A,653121
ENSG00000176261,1214.418381,-0.197038626,0.079423324,-2.480866011,0.013106363,0.037606389,ZBTB8OS,339487
ENSG00000162521,6954.297304,-0.197470356,0.044548758,-4.43267929,9.31E-06,5.24E-05,RBBP4,5928
ENSG00000162520,495.5416972,-0.071817448,0.123874793,-0.579758367,0.562077577,0.720289616,SYNC,81493
ENSG00000162522,10.94287055,-0.859737222,0.778215236,-1.104755063,0.269265737,0.438432443,KIAA1522,57648
ENSG00000134684,9334.698978,0.208293568,0.04300432,4.843549857,1.28E-06,8.27E-06,YARS1,8565
ENSG00000116497,1156.309662,-0.403760383,0.075599757,-5.34076299,9.26E-08,7.03E-07,S100PBP,64766
ENSG00000121905,21.42244046,-0.860898001,0.503519183,-1.70976207,0.08730988,0.184722164,HPCA,3208
ENSG00000121900,120.8533889,-1.046851944,0.204101902,-5.129065109,2.91E-07,2.07E-06,TMEM54,113452
ENSG00000116514,740.521859,-0.817596665,0.104052476,-7.857541673,3.92E-15,6.69E-14,RNF19B,127544
ENSG00000004455,5501.789165,0.356423451,0.047380557,7.522567796,5.37E-14,8.24E-13,AK2,204
ENSG00000142920,11.7386307,-0.482030335,0.640870817,-0.752148986,0.451961468,0.626274767,AZIN2,113451
ENSG00000116525,208.0164429,-0.406726534,0.158248219,-2.570180794,0.010164545,0.03006712,TRIM62,55223
ENSG00000160094,595.3357628,-0.467308159,0.110935006,-4.212449937,2.53E-05,1.32E-04,ZNF362,149076
ENSG00000134686,1268.71289,-0.009552272,0.082853526,-0.115291074,0.908214413,0.950113813,PHC2,1912
ENSG00000121903,83.31197101,-0.406708022,0.279309771,-1.456118131,0.145359966,0.275096748,ZSCAN20,7579
ENSG00000163866,1142.745131,-0.11449954,0.07888231,-1.451523669,0.146634096,0.276830072,SMIM12,113444
ENSG00000116544,25.75771115,-1.475851763,0.441192152,-3.345145092,8.22E-04,0.003202703,DLGAP3,58512
ENSG00000243749,369.2496655,0.048922675,0.129325455,0.378291153,0.705214317,0.825571661,TMEM35B,100506144
ENSG00000163867,761.6957853,-0.29617269,0.09131417,-3.243447203,0.001180927,0.004452243,ZMYM6,9204
ENSG00000197056,65.06246112,0.369154786,0.30204842,1.222170891,0.221643009,0.37818034,ZMYM1,79830
ENSG00000116560,10613.73131,-0.044983038,0.052078655,-0.863751914,0.387724189,0.563855762,SFPQ,6421
ENSG00000146463,2238.233846,-0.193979752,0.059869627,-3.240036079,0.001195146,0.004498253,ZMYM4,9202
ENSG00000142687,1263.031954,-0.152654643,0.07239364,-2.108674769,0.034972664,0.087100012,KIAA0319L,79932
ENSG00000020129,838.4389456,-0.053616022,0.098117879,-0.546444976,0.584760101,0.738135692,NCDN,23154
ENSG00000116819,14.06529512,-0.543602816,0.650033398,-0.836269054,0.403003558,0.579718857,TFAP2E,339488
ENSG00000126067,5479.406312,-0.012890075,0.053078675,-0.242848469,0.808122786,0.892005529,PSMB2,5690
ENSG00000142686,328.5017772,0.072261994,0.155417467,0.464954132,0.641964304,0.781284525,C1orf216,127703
ENSG00000092853,1122.814716,-0.835245605,0.098821423,-8.452070227,2.86E-17,5.89E-16,CLSPN,63967
ENSG00000134698,442.5027261,-0.498777152,0.129522642,-3.850887719,1.18E-04,5.44E-04,AGO4,192670
ENSG00000092847,2028.674127,-0.243339458,0.068232417,-3.566332109,3.62E-04,0.00152734,AGO1,26523
ENSG00000126070,571.732794,-0.198851163,0.098986801,-2.008865444,0.044551406,0.106544731,AGO3,192669
ENSG00000116863,1005.370531,0.448519786,0.092592803,4.844002666,1.27E-06,8.25E-06,ADPRHL2,54936
ENSG00000171812,59.12228007,0.784722261,0.31506254,2.490687278,0.012749628,0.036687594,COL8A2,1296
ENSG00000054116,1621.90637,0.134712275,0.075863381,1.775722017,0.075778747,0.165055377,TRAPPC3,27095
ENSG00000116871,3621.185182,-0.113999079,0.057679536,-1.976421559,0.048107052,0.113775018,MAP7D1,55700
ENSG00000054118,5268.618233,-0.339584525,0.059361912,-5.720579297,1.06E-08,9.08E-08,THRAP3,9967
ENSG00000214193,152.5268977,0.012086105,0.208144714,0.058065877,0.953696155,0.975916015,SH3D21,79729
ENSG00000142694,99.06210474,-0.845874868,0.230019624,-3.67740306,2.36E-04,0.0010324,EVA1B,55194
ENSG00000196182,2596.702568,-0.226629514,0.06045542,-3.748704614,1.78E-04,7.98E-04,STK40,83931
ENSG00000181817,1426.521527,0.291187674,0.077228818,3.770453576,1.63E-04,7.35E-04,LSM10,84967
ENSG00000116885,35.88497835,-0.23632758,0.401183719,-0.589075698,0.555810495,0.715086363,OSCP1,127700
ENSG00000116898,3658.084469,0.032818331,0.061481161,0.533794905,0.593483439,0.744738732,MRPS15,64960
ENSG00000119535,10.46843707,-1.053929379,0.724196404,-1.455308772,0.145583799,0.275416583,CSF3R,1441
ENSG00000163874,510.9454607,-0.616306539,0.127397537,-4.837664477,1.31E-06,8.51E-06,ZC3H12A,80149
ENSG00000163875,797.4209871,-0.053325264,0.102700357,-0.519231536,0.60359929,0.752056641,MEAF6,64769
ENSG00000163877,563.2262171,-0.261695358,0.10668759,-2.45291283,0.014170467,0.04026858,SNIP1,79753
ENSG00000163879,34.0586316,0.288077876,0.442402044,0.651167597,0.514938305,0.682429122,DNALI1,7802
ENSG00000134697,2586.762744,0.166470605,0.057682777,2.885967228,0.003902128,0.012975447,GNL2,29889
ENSG00000116922,793.9880639,0.377815686,0.087630796,4.311448726,1.62E-05,8.77E-05,C1orf109,54955
ENSG00000134690,1738.234204,-0.251244218,0.067602203,-3.716509329,2.02E-04,8.97E-04,CDCA8,55143
ENSG00000185090,53.22985291,0.005437808,0.34014265,0.015986846,0.987244886,0.993326172,MANEAL,149175
ENSG00000196449,1296.64031,0.399849049,0.07738441,5.167049104,2.38E-07,1.71E-06,YRDC,79693
ENSG00000197982,492.8457263,-0.08933434,0.119913944,-0.744987083,0.456279529,0.629998763,C1orf122,127687
ENSG00000188786,873.8102729,-0.060960415,0.083301543,-0.731804151,0.464288115,0.637289918,MTF1,4520
ENSG00000204084,1432.725852,-0.144306142,0.07153546,-2.017267263,0.04366763,0.104767895,INPP5B,3633
ENSG00000183431,4095.854572,0.262216667,0.054002063,4.855678727,1.20E-06,7.82E-06,SF3A3,10946
ENSG00000183386,244.0237232,0.672783937,0.155104056,4.337629543,1.44E-05,7.86E-05,FHL3,2275
ENSG00000183520,1574.942346,0.418408692,0.07177231,5.829667324,5.55E-09,4.89E-08,UTP11,51118
ENSG00000116954,661.5802446,-0.358708162,0.100208569,-3.579615669,3.44E-04,0.001456968,RRAGC,64121
ENSG00000214114,1845.557928,0.268364491,0.073372065,3.657583994,2.55E-04,0.001106956,MYCBP,26292
ENSG00000174574,3145.81234,-0.549892548,0.057614642,-9.54431951,1.37E-21,4.11E-20,AKIRIN1,79647
ENSG00000168653,3796.062654,0.044562541,0.069678656,0.639543638,0.522469335,0.688729835,NDUFS5,4725
ENSG00000127603,2102.054299,-0.301611885,0.078533168,-3.840566887,1.23E-04,5.66E-04,MACF1,23499
ENSG00000127603,2102.054299,-0.301611885,0.078533168,-3.840566887,1.23E-04,5.66E-04,MACF1,643314
ENSG00000183682,12.86802561,-0.187625161,0.606403126,-0.309406651,0.757012212,0.860196388,BMP8A,353500
ENSG00000090621,12792.85522,0.332303261,0.046057634,7.2149443,5.40E-13,7.58E-12,PABPC4,8761
ENSG00000116983,5.575386449,1.183680347,0.97402687,1.215244038,0.224273029,0.38146541,HPCAL4,51440
ENSG00000084072,1731.798173,0.041806223,0.063653583,0.656777218,0.511324175,0.679321144,PPIE,10450
ENSG00000116985,61.3951945,-0.133729658,0.306280383,-0.436624952,0.662383364,0.796167763,BMP8B,656
ENSG00000198754,6.869232435,-0.798680245,1.082855229,-0.737568812,0.460776514,0.634333352,OXCT2,64064
ENSG00000043514,816.4792595,0.654846055,0.089667813,7.303022475,2.81E-13,4.04E-12,TRIT1,54802
ENSG00000116990,44.73606172,0.595124972,0.337380258,1.763959086,0.077738868,0.16848453,MYCL,4610
ENSG00000168389,137.3862924,-0.279481759,0.198978642,-1.4045817,0.160145701,0.296133206,MFSD2A,84879
ENSG00000131236,8455.244268,-0.388360088,0.045631568,-8.510776789,1.73E-17,3.61E-16,CAP1,10487
ENSG00000131238,7471.079852,0.107314415,0.052383125,2.048644781,0.040496862,0.098542355,PPT1,5538
ENSG00000117000,1254.384969,-0.088277461,0.083004711,-1.063523508,0.28754461,0.459225657,RLF,6018
ENSG00000084073,1597.289289,0.125146492,0.071549071,1.749100158,0.080273708,0.172766906,ZMPSTE24,10269
ENSG00000049089,363.2785598,-0.600572775,0.126018627,-4.765746059,1.88E-06,1.19E-05,COL9A2,1298
ENSG00000084070,21383.04072,0.075772428,0.039863396,1.900802139,0.057327934,0.131571341,SMAP2,64744
ENSG00000187801,449.5365423,0.578317081,0.112570407,5.137381116,2.79E-07,1.99E-06,ZFP69B,65243
ENSG00000187815,201.6483059,0.197666713,0.16611356,1.189949294,0.234066322,0.394350229,ZFP69,339559
ENSG00000164002,205.4264163,-0.528828544,0.163481435,-3.234792643,0.001217311,0.004576534,EXO5,64789
ENSG00000117010,109.5765262,-0.272479864,0.210503784,-1.294417891,0.195521114,0.344610466,ZNF684,127396
ENSG00000117016,7107.25075,0.29742384,0.05402513,5.505286847,3.69E-08,2.94E-07,RIMS3,9783
ENSG00000066136,1814.758834,-0.143494843,0.065364116,-2.195315297,0.028140988,0.072197752,NFYC,4802
ENSG00000117013,66.83346667,0.277595658,0.273930748,1.013378963,0.310879184,0.485116402,KCNQ4,9132
ENSG00000179862,41.01986329,1.483372981,0.394042791,3.764497196,1.67E-04,7.52E-04,CITED4,163732
ENSG00000171793,3334.769762,0.166182481,0.05668345,2.931763692,0.003370431,0.011424891,CTPS1,1503
ENSG00000171790,8.682820221,-1.020788549,0.801501673,-1.273595032,0.202806974,0.354651833,SLFNL1,200172
ENSG00000010803,639.436433,0.085053831,0.095550522,0.890145122,0.373387967,0.550384274,SCMH1,22955
ENSG00000127124,1892.067714,-0.690964689,0.069905025,-9.884335103,4.87E-23,1.67E-21,HIVEP3,59269
ENSG00000198815,1385.907671,0.147375978,0.073656024,2.000867967,0.04540662,0.108319213,FOXJ3,22887
ENSG00000177181,160.1255209,0.649788244,0.179590975,3.618156441,2.97E-04,0.001271854,RIMKLA,284716
ENSG00000066185,18.0991756,0.031206998,0.545461189,0.057212133,0.954376213,0.976077262,ZMYND12,84217
ENSG00000127125,1148.813913,0.064497191,0.074716603,0.863224349,0.388014129,0.564080172,PPCS,79717
ENSG00000186409,20.34834603,0.312328616,0.548994009,0.568910792,0.569416681,0.725694845,CCDC30,728621
ENSG00000171960,1325.346416,0.12703574,0.090924136,1.397161918,0.162364886,0.299355136,PPIH,10465
ENSG00000065978,17597.83631,0.258641045,0.052259481,4.949169806,7.45E-07,5.02E-06,YBX1,4904
ENSG00000117385,647.4159997,-0.105581249,0.097571751,-1.082088287,0.2792133,0.449825993,P3H1,64175
ENSG00000164008,404.6823764,-0.048533404,0.122086145,-0.397534089,0.690973654,0.816028274,C1orf50,79078
ENSG00000274386,25.49989256,-0.156899701,0.483390233,-0.32458186,0.745497558,0.852739605,TMEM269,100129924
ENSG00000177868,276.9624715,-0.433590648,0.139990176,-3.097293398,0.001952965,0.007005359,SVBP,374969
ENSG00000164010,147.6268207,0.422444951,0.196247725,2.152610694,0.031349287,0.079067502,ERMAP,114625
ENSG00000164011,333.6270083,0.202575352,0.129615418,1.562895487,0.118077179,0.234206825,ZNF691,51058
ENSG00000117394,1718.235271,0.032135493,0.065918419,0.487504001,0.625901208,0.769253146,SLC2A1,6513
ENSG00000117395,4299.046405,0.55071655,0.054758124,10.05725752,8.53E-24,3.12E-22,EBNA1BP2,10969
ENSG00000243710,1085.134238,-1.090915919,0.077971724,-13.99117342,1.76E-44,2.29E-42,CFAP57,149465
ENSG00000179178,8.481504121,-0.536606378,0.781399512,-0.686724741,0.492256203,0.662685565,TMEM125,128218
ENSG00000066056,268.520148,-0.687419573,0.15394765,-4.465281368,8.00E-06,4.55E-05,TIE1,7075
ENSG00000117399,2202.244996,-0.395385207,0.066762727,-5.922244729,3.18E-09,2.88E-08,CDC20,991
ENSG00000066322,1497.643001,0.140656122,0.068199938,2.062408352,0.039168875,0.095910038,ELOVL1,64834
ENSG00000159479,2048.679706,0.098842095,0.06932005,1.425880324,0.15390289,0.287366446,MED8,112950
ENSG00000198198,1361.107317,-0.299011194,0.080152527,-3.730527351,1.91E-04,8.52E-04,SZT2,23334
ENSG00000178922,164.2844511,-0.419306742,0.188991179,-2.218657741,0.026510018,0.068795243,HYI,81888
ENSG00000142949,323.3649062,1.469560112,0.155542039,9.447993089,3.45E-21,9.94E-20,PTPRF,5792
ENSG00000066135,2340.496011,-0.012807864,0.061140901,-0.209481117,0.834072675,0.906047803,KDM4A,9682
ENSG00000126091,295.2304333,-0.060240784,0.14080997,-0.427816181,0.668784956,0.800542475,ST3GAL3,6487
ENSG00000117408,869.6716696,-0.060446963,0.086144531,-0.701692408,0.482871008,0.654127262,IPO13,9670
ENSG00000132768,1622.395365,0.485758452,0.071212774,6.821226337,9.03E-12,1.11E-10,DPH2,1802
ENSG00000117410,2842.310036,0.125238559,0.061532635,2.035319278,0.041818758,0.101080445,ATP6V0B,533
ENSG00000117411,1616.319068,0.7729211,0.069240489,11.16284865,6.20E-29,3.18E-27,B4GALT2,8704
ENSG00000159214,44.44133988,-0.575422809,0.330401384,-1.741587164,0.081580709,0.174924016,CCDC24,149473
ENSG00000196517,685.6696961,1.169151814,0.095577107,12.23255077,2.08E-34,1.53E-32,SLC6A9,6536
ENSG00000178028,668.0392078,-0.355607641,0.106912598,-3.32615284,8.81E-04,0.003407986,DMAP1,55929
ENSG00000117419,1484.584751,0.426969488,0.076344572,5.592663337,2.24E-08,1.83E-07,ERI3,79033
ENSG00000187147,2110.640578,0.187156738,0.067972607,2.753414174,0.005897723,0.018639477,RNF220,55182
ENSG00000126106,434.3889992,0.002934424,0.131718257,0.022278039,0.982226167,0.990865239,TMEM53,79639
ENSG00000198520,4.896829788,-0.239000187,0.976763034,-0.244685946,0.806699611,0.89100615,ARMH1,339541
ENSG00000142945,2303.404119,-0.13325229,0.064962495,-2.051218779,0.040245646,0.098056667,KIF2C,11004
