,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name,ensembl
ENSG00000196323,1258.71186799885,0.561416087643534,0.0896972016618879,6.25901452042822,3.87417803148963e-10,8.87946411962399e-08,ZBTB44,ENSG00000196323
ENSG00000101911,2516.97592800237,-0.482220635263439,0.0772141370229581,-6.24523764501907,4.23156244661922e-10,9.51206412279464e-08,PRPS2,ENSG00000101911
ENSG00000183624,4825.48515703636,1.23212646727516,0.197481944437013,6.23918541407792,4.39855380836043e-10,9.70088593696699e-08,HMCES,ENSG00000183624
ENSG00000189067,1015.64609846796,-1.24072405940325,0.199807467222194,-6.20959805282713,5.31202961725898e-10,1.14985767029889e-07,LITAF,ENSG00000189067
ENSG00000183048,868.090747588114,-0.910490100572575,0.14690698843849,-6.19773170936518,5.72826737520431e-10,1.21741304270479e-07,SLC25A10,ENSG00000183048
ENSG00000141098,953.086221215855,0.640202735258777,0.103469070533288,6.18738268314504,6.11713397539797e-10,1.27684248282905e-07,GFOD2,ENSG00000141098
ENSG00000186891,193.431959732539,-2.07274675668002,0.335469980692418,-6.17863557389491,6.46579514663294e-10,1.32594174507004e-07,TNFRSF18,ENSG00000186891
ENSG00000114999,857.72173449578,0.636924161112264,0.103814527994365,6.13521222334929,8.50455848856539e-10,1.71396179608346e-07,TTL,ENSG00000114999
ENSG00000134215,1259.59915466357,1.16206057608833,0.190445501583218,6.10180112645272,1.04879821781149e-09,2.07786480813533e-07,VAV3,ENSG00000134215
ENSG00000217555,435.948763203839,-0.976370053554702,0.160182097174114,-6.09537564296845,1.0918076085298e-09,2.12702318935081e-07,CKLF,ENSG00000217555
ENSG00000278828,143.742692453628,-1.50625323312635,0.247686249223657,-6.08129533975955,1.19215466716903e-09,2.28444195156373e-07,HIST1H3H,ENSG00000278828
ENSG00000150712,976.51834198285,0.524143180769868,0.0863292344616275,6.07144478968876,1.26764543978328e-09,2.38992057187529e-07,MTMR12,ENSG00000150712
ENSG00000116473,3436.12188564692,-0.755552932970679,0.124624066769602,-6.0626566966997,1.33891256102141e-09,2.48421411520306e-07,RAP1A,ENSG00000116473
ENSG00000116514,683.160552902604,0.845090367168229,0.139559650769734,6.05540614717203,1.40063818130547e-09,2.55813432832494e-07,RNF19B,ENSG00000116514
ENSG00000144591,959.150921880541,-0.610050491948747,0.101704015540375,-5.99829307336018,1.99402403215626e-09,3.58586875567299e-07,GMPPA,ENSG00000144591
ENSG00000176407,1846.4273856962,0.559060788447098,0.0937693961342126,5.96208156920315,2.49044763776985e-09,4.41073370271087e-07,KCMF1,ENSG00000176407
ENSG00000126777,8776.3145914684,0.484851996117667,0.081361887998143,5.95920286570456,2.53471282838498e-09,4.42212809716299e-07,KTN1,ENSG00000126777
ENSG00000056736,1614.77450588113,-1.40479913497202,0.236726766454393,-5.93426402942341,2.95166509259174e-09,5.07382548048601e-07,IL17RB,ENSG00000056736
ENSG00000241489,2122.99697174981,0.94125177012894,0.158792728030814,5.92754959122742,3.07488505221413e-09,5.20903353265666e-07,AC244197.3,ENSG00000241489
ENSG00000186960,457.478889899723,-1.77529675146773,0.300985125308428,-5.89828733113815,3.67293970179254e-09,6.13328459632186e-07,LINC01551,ENSG00000186960
ENSG00000135144,13335.0973687189,0.360757461623644,0.0612339724044601,5.89145938860188,3.82799742686757e-09,6.30217773558522e-07,DTX1,ENSG00000135144
ENSG00000174004,461.026058488859,-1.39059696526805,0.236397049803368,-5.88246328126652,4.04205030082151e-09,6.5621563842087e-07,NRROS,ENSG00000174004
ENSG00000109685,8628.26625272172,0.384549691096928,0.0655109686942011,5.87000465360189,4.35782907087956e-09,6.9778991793851e-07,NSD2,ENSG00000109685
ENSG00000169762,1100.68268677601,0.503079198448984,0.0860406780776019,5.8469924887766,5.00540097314678e-09,7.90650432096118e-07,TAPT1,ENSG00000169762
ENSG00000198053,741.543222945041,-1.06612765357159,0.18353178534169,-5.80895375472284,6.28644492121427e-09,9.79763395787648e-07,SIRPA,ENSG00000198053
ENSG00000133657,12590.7224491905,0.605253860129103,0.104992379178204,5.76474087801939,8.17833954517824e-09,1.25785014399458e-06,ATP13A3,ENSG00000133657
ENSG00000107438,1957.10043574225,-1.87516559082354,0.325475170970269,-5.76131686246147,8.34601886460003e-09,1.26696901958844e-06,PDLIM1,ENSG00000107438
ENSG00000092847,1418.53697836114,0.736462982366246,0.128062119423796,5.75082612781904,8.88084127616376e-09,1.33087376509075e-06,AGO1,ENSG00000092847
ENSG00000141664,14009.0728847854,0.506868443661461,0.0882415033059498,5.74410481090801,9.24085394588704e-09,1.36729546548701e-06,ZCCHC2,ENSG00000141664
ENSG00000086730,1984.61913554281,-1.41138354786031,0.245949510660939,-5.73850927398678,9.55135341935656e-09,1.39557212648574e-06,LAT2,ENSG00000086730
ENSG00000284491,1669.1405829601,-0.583827890947073,0.101924757317163,-5.72802826628621,1.01604639753628e-08,1.46624275812365e-06,THSD8,ENSG00000284491
ENSG00000102781,396.261567660634,0.825468294379012,0.14479878554679,5.70079570254596,1.19249481717585e-08,1.69988681926445e-06,KATNAL1,ENSG00000102781
ENSG00000176890,6412.28012617628,-0.606766462592396,0.106567838396046,-5.69371089556517,1.24307501926991e-08,1.75063902412603e-06,TYMS,ENSG00000176890
ENSG00000179388,311.514041940959,1.30114017674033,0.229149633865607,5.67812461574094,1.36179494552876e-08,1.89500251408163e-06,EGR3,ENSG00000179388
ENSG00000127124,1408.80469442692,1.04912401079525,0.185283946341117,5.66224992241776,1.49401013946722e-08,2.05452759061557e-06,HIVEP3,ENSG00000127124
ENSG00000082497,532.41546604083,0.766435019301842,0.135690036367146,5.64842518892135,1.61924288166831e-08,2.20085233067684e-06,SERTAD4,ENSG00000082497
ENSG00000085063,2296.83257476112,-0.585900712570873,0.104330507503837,-5.61581388405805,1.95639156317752e-08,2.6285357450554e-06,CD59,ENSG00000085063
ENSG00000253861,649.602472534895,0.643047774251593,0.114620204959519,5.6102479879416,2.02036888173218e-08,2.68364680210994e-06,SLC2A3P1,ENSG00000253861
ENSG00000144893,5105.99538659438,0.575461605514943,0.102867710687356,5.59419084637681,2.21653038161945e-08,2.91112625064603e-06,MED12L,ENSG00000144893
ENSG00000169047,651.929510918115,0.591518071294683,0.105852356506249,5.58814268116707,2.29511041028955e-08,2.98083839843051e-06,IRS1,ENSG00000169047
ENSG00000104889,1719.32566092137,-0.564946207903276,0.101225969120685,-5.58104024896742,2.39084304140397e-08,3.05737377557313e-06,RNASEH2A,ENSG00000104889
ENSG00000187742,2292.65614007405,0.495542599736487,0.0888082584394181,5.57991574707581,2.40635116222712e-08,3.05737377557313e-06,SECISBP2,ENSG00000187742
ENSG00000204272,535.195463779904,-0.782559252120911,0.14065540962806,-5.56366267170428,2.64170373727104e-08,3.32030913816787e-06,NBDY,ENSG00000204272
ENSG00000163904,4760.51213169109,0.413534850643626,0.0747944544490721,5.52895069146073,3.22151869185191e-08,4.00301138988839e-06,SENP2,ENSG00000163904
ENSG00000111276,1768.49425253106,-0.808935795871967,0.146369210118781,-5.52668006622091,3.26347293347038e-08,4.00301138988839e-06,CDKN1B,ENSG00000111276
ENSG00000100731,1459.82329423128,0.598984187882,0.108405846797813,5.52538636591404,3.2876130843467e-08,4.00301138988839e-06,PCNX1,ENSG00000100731
ENSG00000138764,1778.90911925045,0.608362483239057,0.110232744823077,5.51889081792779,3.41146058114385e-08,4.1109858487619e-06,CCNG2,ENSG00000138764
ENSG00000019549,263.010562712285,1.0890556532603,0.198486617877553,5.48679636393492,4.09288489050223e-08,4.85639761097365e-06,SNAI2,ENSG00000019549
ENSG00000005339,2126.67279340255,0.568593590411933,0.103645902334869,5.48592445627873,4.11312655904176e-08,4.85639761097365e-06,CREBBP,ENSG00000005339
ENSG00000143882,4534.95878288568,-0.512497165795939,0.0936963141119301,-5.4697686953161,4.50623282597464e-08,5.26733555028175e-06,ATP6V1C2,ENSG00000143882
ENSG00000053254,2938.11286894772,0.618044770628583,0.113228647041378,5.45837812936797,4.80503499708285e-08,5.5609954535546e-06,FOXN3,ENSG00000053254
ENSG00000152785,443.811279612881,-2.23486218147277,0.41038628384158,-5.44575262251086,5.15867903274743e-08,5.91174502095929e-06,BMP3,ENSG00000152785
ENSG00000273047,259.646085843208,-1.22004682116987,0.224463083104207,-5.43540079864031,5.46733964709294e-08,6.16354298520988e-06,AL121845.2,ENSG00000273047
ENSG00000196498,4790.3356795604,0.70619617034895,0.129938177699573,5.43486281592874,5.48386064215782e-08,6.16354298520988e-06,NCOR2,ENSG00000196498
ENSG00000110274,1689.80472948451,0.596770791869643,0.11013039081317,5.41876576904218,6.00118790630226e-08,6.68075099397782e-06,CEP164,ENSG00000110274
ENSG00000134291,4208.68381334073,-0.546805001447869,0.101264729352534,-5.3997576939575,6.67309658821872e-08,7.3586628320461e-06,TMEM106C,ENSG00000134291
ENSG00000152240,2730.24411337847,-0.440266317316224,0.0816437872803157,-5.39252687782125,6.94737035981925e-08,7.54611100609452e-06,HAUS1,ENSG00000152240
ENSG00000072803,1827.02181287498,0.460387179684671,0.0853851827333427,5.39188609717516,6.97219598475668e-08,7.54611100609452e-06,FBXW11,ENSG00000072803
ENSG00000096070,808.762446962531,0.650017418721742,0.120638137410123,5.38815860951115,7.1183220346741e-08,7.63358406085372e-06,BRPF3,ENSG00000096070
ENSG00000276570,1972.50901901149,0.502227010166823,0.0935129920495115,5.37066560655992,7.84465550320472e-08,8.33601619790545e-06,AC010327.5,ENSG00000276570
ENSG00000187555,14890.9135301431,0.468070878358355,0.0873349450414093,5.35949130255274,8.34566115609646e-08,8.78850750032536e-06,USP7,ENSG00000187555
ENSG00000155313,2173.85868219792,0.876100223782638,0.163784835435996,5.34909243246149,8.83963892146983e-08,9.225583870809e-06,USP25,ENSG00000155313
ENSG00000170348,4048.39831259706,-0.413447547701637,0.0773206638328526,-5.34718052337735,8.93349044208713e-08,9.23621364532942e-06,TMED10,ENSG00000170348
ENSG00000136156,1569.95699580019,-0.700589449127465,0.131057141070862,-5.34567932279752,9.00785657941273e-08,9.23621364532942e-06,ITM2B,ENSG00000136156
ENSG00000003989,3821.27394528894,0.428556766206256,0.0802762565816281,5.33852454580368,9.37060220556169e-08,9.52460601572266e-06,SLC7A2,ENSG00000003989
ENSG00000226455,163.780696203803,1.30472566280168,0.244560988733585,5.33497051004728,9.55600867677142e-08,9.6293263295501e-06,AL121787.1,ENSG00000226455
ENSG00000227543,1180.43565769316,0.365621416402953,0.0685540258130167,5.33333253688407,9.64264904251193e-08,9.63358330409589e-06,SPAG5-AS1,ENSG00000227543
ENSG00000196482,245.257104132538,-1.90866217728073,0.358716338524224,-5.32081194052398,1.03305149317628e-07,1.02333380540148e-05,ESRRG,ENSG00000196482
ENSG00000198521,238.492261220701,0.842480010197877,0.158861018749011,5.30325196723645,1.13757733064939e-07,1.11740684184544e-05,ZNF43,ENSG00000198521
ENSG00000066294,163.494354034288,1.56831733452402,0.296552981292037,5.28848952282014,1.233305520201e-07,1.20134235213579e-05,CD84,ENSG00000066294
ENSG00000124635,104.183724742807,-1.55616750719308,0.296582715385348,-5.24699325505589,1.54601556751133e-07,1.49350214616859e-05,HIST1H2BJ,ENSG00000124635
ENSG00000110925,366.577423948179,0.663099258709683,0.127232050814924,5.21173127731982,1.87086416225579e-07,1.79250255677114e-05,CSRNP2,ENSG00000110925
ENSG00000131323,3087.62371249215,0.33520721458019,0.0644198205268988,5.20347948563785,1.95591352679158e-07,1.85875391989161e-05,TRAF3,ENSG00000131323
ENSG00000166965,1546.07421780785,-0.458278402233588,0.0881468395853909,-5.19903384385822,2.00327052221013e-07,1.88840557533179e-05,RCCD1,ENSG00000166965
ENSG00000064652,126.616847304057,-1.43306151517842,0.275767152304227,-5.19663601413072,2.02927140795914e-07,1.89761227901075e-05,SNX24,ENSG00000064652
ENSG00000077238,6188.18162398466,0.895354148866175,0.172642084309332,5.18618709017622,2.14643186225483e-07,1.9912414315791e-05,IL4R,ENSG00000077238
ENSG00000100714,6378.1846857667,-0.403971473893554,0.0781380556914156,-5.16997089726581,2.34130453315896e-07,2.15492194394449e-05,MTHFD1,ENSG00000100714
ENSG00000169919,2396.0678171146,-0.502878143651426,0.0973140285483071,-5.16758119207649,2.37142959739037e-07,2.16559691905437e-05,GUSB,ENSG00000169919
ENSG00000225885,401.119411243044,1.05605481560538,0.204564165367319,5.16246241715458,2.43722318281303e-07,2.20842649487608e-05,AC023590.1,ENSG00000225885
ENSG00000077044,2194.280360572,0.790512653036018,0.15351955557006,5.14926355864327,2.61511200560779e-07,2.35138801796534e-05,DGKD,ENSG00000077044
ENSG00000143442,2349.61373367387,0.47131114226577,0.0916930924023917,5.14009430718552,2.74600609328884e-07,2.45023398659948e-05,POGZ,ENSG00000143442
ENSG00000164920,347.139786417351,-1.01926666783208,0.198772111736622,-5.12781526003323,2.93123864303654e-07,2.59570064382228e-05,OSR2,ENSG00000164920
ENSG00000203896,556.701365985509,-1.00110158054196,0.195523232186875,-5.12011574964728,3.05348180269095e-07,2.67289577122201e-05,LIME1,ENSG00000203896
ENSG00000100426,3014.31918215249,0.526529984266297,0.102848770218398,5.11945824095141,3.06414606333946e-07,2.67289577122201e-05,ZBED4,ENSG00000100426
ENSG00000139626,2131.40857191692,-0.73421299193058,0.143606845238275,-5.11266012920457,3.17653515343524e-07,2.75040884507441e-05,ITGB7,ENSG00000139626
ENSG00000145349,2645.52104396434,0.460901227179167,0.0903343770391199,5.10216865700608,3.35783299446472e-07,2.88600807884545e-05,CAMK2D,ENSG00000145349
ENSG00000166501,1841.92040819356,-0.882121242844049,0.173193743211268,-5.09326276162302,3.51953377699787e-07,3.00290732257869e-05,PRKCB,ENSG00000166501
ENSG00000167670,5385.04204626466,0.298638646917984,0.0586532825309577,5.09159307086284,3.55067506693071e-07,3.00752469980819e-05,CHAF1A,ENSG00000167670
ENSG00000183741,3005.91369111908,0.622269046988135,0.122291141905512,5.08842290040051,3.61053512315682e-07,3.03622626291943e-05,CBX6,ENSG00000183741
ENSG00000135272,5405.66215376795,0.398250693861563,0.0783364317106906,5.08385032563608,3.69859434753442e-07,3.08414601879524e-05,MDFIC,ENSG00000135272
ENSG00000265491,4541.43982094279,0.309745439633321,0.0609406429057379,5.08273993945931,3.72028906365068e-07,3.08414601879524e-05,RNF115,ENSG00000265491
ENSG00000100330,817.754352631737,0.453124192546977,0.0892519519937786,5.07691072771789,3.8362100133803e-07,3.15784921453538e-05,MTMR3,ENSG00000100330
ENSG00000187715,173.413467843446,-4.71916668157419,0.938299929971198,-5.02948634102429,4.91795531845897e-07,4.01999858164104e-05,KBTBD12,ENSG00000187715
ENSG00000162923,3612.43888654207,0.493995904051218,0.0984215619557044,5.01918374627651,5.18914973912989e-07,4.21222022921453e-05,WDR26,ENSG00000162923
ENSG00000165502,1125.64327774541,-0.469447894481041,0.0939970429755587,-4.99428364574307,5.90545516373031e-07,4.73331582235701e-05,RPL36AL,ENSG00000165502
ENSG00000112078,7952.96738254217,0.485094181194546,0.0971340968157024,4.9940669352693,5.91208922973842e-07,4.73331582235701e-05,KCTD20,ENSG00000112078
ENSG00000272333,1997.10500591182,0.338914713131831,0.06797190977614,4.98609961450281,6.16103877334432e-07,4.89907362051849e-05,KMT2B,ENSG00000272333
ENSG00000138378,99.1040224141366,-2.77117780230419,0.556240138904272,-4.98198099792489,6.29366164998501e-07,4.97071696126181e-05,STAT4,ENSG00000138378
ENSG00000124762,2182.4765495596,-2.07465834638536,0.418186936156607,-4.96107880713046,7.01027409774241e-07,5.4995365052692e-05,CDKN1A,ENSG00000124762
ENSG00000118900,3152.3108438091,0.333697628407546,0.0673645185876568,4.9536111205683,7.2848725304325e-07,5.6768583338817e-05,UBN1,ENSG00000118900
ENSG00000133059,489.470505450292,0.652059237092941,0.131692844033115,4.95136422848439,7.36950264179037e-07,5.70477591919785e-05,DSTYK,ENSG00000133059
ENSG00000091483,3322.9015597421,-0.576642135347261,0.11695133822677,-4.93061596464289,8.19707390959423e-07,6.30365769271361e-05,FH,ENSG00000091483
ENSG00000172578,15579.9242454123,0.844513588671108,0.171417768700417,4.92663972395444,8.36557972304866e-07,6.37886980777419e-05,KLHL6,ENSG00000172578
ENSG00000167984,497.807428592091,1.11373047149324,0.226109229500964,4.92563029802589,8.40888541129082e-07,6.37886980777419e-05,NLRC3,ENSG00000167984
ENSG00000198740,597.218857882616,0.655764517169584,0.133164274588252,4.9244778240803,8.45859201133544e-07,6.37886980777419e-05,ZNF652,ENSG00000198740
ENSG00000214194,404.299128850882,-0.891189487627366,0.181327423489185,-4.91480808847715,8.88694699503172e-07,6.65894380929012e-05,SMIM30,ENSG00000214194
ENSG00000213190,339.924115844724,0.806628756173221,0.164940286305942,4.89042898032221,1.00616456988252e-06,7.49111952697883e-05,MLLT11,ENSG00000213190
ENSG00000163950,7506.56405308298,-0.409696792211386,0.0838065459418537,-4.88860133307058,1.01554919425131e-06,7.51313577949591e-05,SLBP,ENSG00000163950
ENSG00000102870,421.481244156641,1.02941212276003,0.211868129413274,4.85873984733232,1.18135237469483e-06,8.68479742629425e-05,ZNF629,ENSG00000102870
ENSG00000174021,1213.09467141382,-0.449297221879025,0.092676163596447,-4.84803432126802,1.24690831835358e-06,9.1094445832719e-05,GNG5,ENSG00000174021
ENSG00000119402,2480.34258761424,0.4554966713469,0.0940429638700445,4.84349548974593,1.27574618529688e-06,9.26223426082931e-05,FBXW2,ENSG00000119402
ENSG00000205593,454.469364296466,-1.02480615367769,0.211915759194397,-4.83591290035965,1.3253595041463e-06,9.56304150862105e-05,DENND6B,ENSG00000205593
ENSG00000231500,8879.60361682802,0.443764481783396,0.0917940250998229,4.83435039808765,1.33581116611493e-06,9.57932314154444e-05,RPS18,ENSG00000231500
ENSG00000168016,1999.68898568086,0.931675482171386,0.192959391430047,4.82835002363253,1.3766895809303e-06,9.81227104359407e-05,TRANK1,ENSG00000168016
ENSG00000143870,10865.7641664633,-0.497987746923127,0.103227831654446,-4.8241616523549,1.40593359000493e-06,9.95997438398035e-05,PDIA6,ENSG00000143870
ENSG00000139517,924.150125731694,0.347624212743968,0.0720821137598455,4.82261402464057,1.41688983440606e-06,9.97712365926048e-05,LNX2,ENSG00000139517
ENSG00000139083,303.15618892885,-1.04627509907568,0.217236840530397,-4.81628758971604,1.46253693563831e-06,0.00010236882778848,ETV6,ENSG00000139083
ENSG00000139697,5265.12562964794,0.604192754785022,0.125496515837634,4.81441855777671,1.47629094593737e-06,0.000102716457542035,SBNO1,ENSG00000139697
ENSG00000110427,710.259178291377,-1.40241234421048,0.292320949184926,-4.79750886182056,1.60651103985614e-06,0.000111115429259636,KIAA1549L,ENSG00000110427
ENSG00000123213,1056.9109430362,0.503658222555876,0.105022118913431,4.79573472490149,1.62079655131853e-06,0.00011144406404919,NLN,ENSG00000123213
ENSG00000111412,2749.45705442375,0.509938197740877,0.106367098146072,4.79413471485881,1.6337846307898e-06,0.000111680166954983,C12orf49,ENSG00000111412
ENSG00000188070,431.089928693294,0.618622665195692,0.12918725251738,4.78857358710734,1.6797096991393e-06,0.000114151899263019,C11orf95,ENSG00000188070
ENSG00000181472,862.520829905943,0.530502481524369,0.110936796899528,4.78202450720501,1.73538515618739e-06,0.000117056258076366,ZBTB2,ENSG00000181472
ENSG00000197622,2101.64932453102,0.388442355988861,0.0812436089374715,4.78120508270162,1.7424748828204e-06,0.000117056258076366,CDC42SE1,ENSG00000197622
ENSG00000065833,1812.7332118173,-0.87085941995621,0.182686876560752,-4.7669511699523,1.87034616460489e-06,0.000124928436103237,ME1,ENSG00000065833
ENSG00000130038,554.346999189629,0.557795565007631,0.117155500539233,4.76115557904034,1.92487582238219e-06,0.000127840190271735,CRACR2A,ENSG00000130038
ENSG00000184216,4667.2396266243,0.479228048763834,0.100712879494727,4.75835912117797,1.95173036019391e-06,0.00012889139084919,IRAK1,ENSG00000184216
ENSG00000117153,1220.81841113144,0.459118252810658,0.0968658558461342,4.7397325796609,2.14000467914189e-06,0.000140530981429716,KLHL12,ENSG00000117153
ENSG00000106462,4503.3349480431,-0.323012583865538,0.0682239408595363,-4.73459286866141,2.19495251626887e-06,0.000143334078003726,EZH2,ENSG00000106462
ENSG00000112293,1090.77519988242,0.645674610480466,0.137035983156414,4.71171582534997,2.45639759798441e-06,0.000159515730682443,GPLD1,ENSG00000112293
ENSG00000115977,377.628578563568,-0.938231248855889,0.199252646909776,-4.70875174511851,2.49238405166474e-06,0.000160958437458062,AAK1,ENSG00000115977
ENSG00000143198,384.509326687072,-0.827433695401324,0.175983874081019,-4.70175861124862,2.57930316252346e-06,0.000165656454212839,MGST3,ENSG00000143198
ENSG00000145012,2463.65211845834,1.38375277013003,0.295216387641182,4.6872491774132,2.76901748628774e-06,0.000176869100531242,LPP,ENSG00000145012
ENSG00000169131,207.183913061336,0.918195496428228,0.196318861604973,4.6770620454992,2.91014226235721e-06,0.000184873113612464,ZNF354A,ENSG00000169131
ENSG00000164086,763.991721291772,0.584773241236537,0.125287627113959,4.66744605757949,3.04966779549973e-06,0.000192689550603223,DUSP7,ENSG00000164086
ENSG00000186660,3962.55269553926,0.466940962339261,0.100461993032481,4.64793648069766,3.35272114450008e-06,0.000210698696011083,ZFP91,ENSG00000186660
ENSG00000006453,472.380927754902,-1.22352788661138,0.264002392947542,-4.63453331975858,3.5774361200049e-06,0.000223454019453208,BAIAP2L1,ENSG00000006453
ENSG00000149781,1363.36984223101,-1.10098611129234,0.23761014656926,-4.63358205526555,3.59392211970255e-06,0.000223454019453208,FERMT3,ENSG00000149781
ENSG00000115464,10929.8799431772,0.569058370563588,0.123103364646068,4.62260615052787,3.78948785763544e-06,0.000233652973006399,USP34,ENSG00000115464
ENSG00000118482,3541.61363983123,0.450301590433284,0.0974325095584031,4.62167702006447,3.80650323361679e-06,0.000233652973006399,PHF3,ENSG00000118482
ENSG00000188938,1973.28566918693,0.266171266158894,0.0575996675725048,4.62105559591721,3.8179243600156e-06,0.000233652973006399,FAM120AOS,ENSG00000188938
ENSG00000085662,4057.91167297983,-0.338580861632057,0.0733184540996489,-4.61794872504927,3.87551979716323e-06,0.000235772935858584,AKR1B1,ENSG00000085662
ENSG00000071564,13816.7011840925,0.514428163204592,0.111419966127411,4.6170195619727,3.89290586198193e-06,0.000235772935858584,TCF3,ENSG00000071564
ENSG00000211640,220.226043983935,-0.765783587086797,0.166020576692938,-4.61258238190045,3.97696839024794e-06,0.00023962259543097,IGLV6-57,ENSG00000211640
ENSG00000101745,4815.75150161489,-0.486812054375465,0.105868209456411,-4.59828362900479,4.25985810036998e-06,0.000255351186334486,ANKRD12,ENSG00000101745
ENSG00000050405,1063.21395061307,-0.725278688292726,0.158055434643453,-4.58876146795479,4.45883570231144e-06,0.000265914951654686,LIMA1,ENSG00000050405
ENSG00000152413,201.260719714633,-1.52774859733975,0.333159236371664,-4.58564083042691,4.52596076341111e-06,0.000268547996769099,HOMER1,ENSG00000152413
ENSG00000183354,663.04999275761,0.549775454129138,0.120054902628215,4.57936695706363,4.66385334148816e-06,0.000275332230851794,KIAA2026,ENSG00000183354
ENSG00000131378,14316.2827875811,0.257018155322132,0.0561467905841035,4.57761080639397,4.70316675788673e-06,0.000276257870517276,RFTN1,ENSG00000131378
ENSG00000163191,297.709602873738,-1.70814413797193,0.373957521955096,-4.5677491096891,4.92989613042333e-06,0.000288127779342591,S100A11,ENSG00000163191
ENSG00000165168,351.327230520943,-1.75020607780034,0.385603590538508,-4.5388739128599,5.65554390216809e-06,0.000328893794390263,CYBB,ENSG00000165168
ENSG00000056972,225.805998552367,0.843927139829668,0.186212000253739,4.53207708783378,5.84065264727012e-06,0.00033681540696209,TRAF3IP2,ENSG00000056972
ENSG00000275023,591.945024551127,0.625287457912395,0.13797890215974,4.53176136441853,5.84939067613176e-06,0.00033681540696209,MLLT6,ENSG00000275023
ENSG00000164323,2107.99978707094,0.481022148921381,0.106233949940886,4.52795127347752,5.95583104746445e-06,0.000341263279969666,CFAP97,ENSG00000164323
ENSG00000113441,4036.38910061326,0.552460209922269,0.122077069999192,4.52550351942365,6.02518786871845e-06,0.000343553273158292,LNPEP,ENSG00000113441
ENSG00000187764,731.153817099754,-1.38385203427948,0.306248591635341,-4.51872130052854,6.22142238915355e-06,0.000353020418965125,SEMA4D,ENSG00000187764
ENSG00000101445,3519.69997862008,0.633310361606819,0.140363489854499,4.51193086081935,6.42401301975505e-06,0.000362755015400564,PPP1R16B,ENSG00000101445
ENSG00000138796,4572.55792351315,-0.506118902547627,0.112206177723962,-4.51061530491421,6.4639853513462e-06,0.000363257330634066,HADH,ENSG00000138796
ENSG00000196821,7034.91144913433,0.497897783993598,0.110877755542647,4.49051102772452,7.10524960968687e-06,0.000397384031998229,C6orf106,ENSG00000196821
ENSG00000147548,4080.04146329975,0.417287951536725,0.0930035423567294,4.48679631939344,7.2302134575036e-06,0.000402447452879808,NSD3,ENSG00000147548
ENSG00000196591,2079.34741463528,-0.479347488973638,0.106898111837049,-4.48415300079703,7.32041247010414e-06,0.000405536973284584,HDAC2,ENSG00000196591
ENSG00000125249,2062.66642672462,0.373718150869715,0.0834056953621793,4.48072699648253,7.43892148481048e-06,0.000409005656819475,RAP2A,ENSG00000125249
ENSG00000167034,278.633542432079,0.656463948214434,0.146521558985721,4.48032325589989,7.45300752010849e-06,0.000409005656819475,NKX3-1,ENSG00000167034
ENSG00000110719,2250.73830605028,-0.729652280086097,0.163192760812805,-4.47110690726696,7.78157845457487e-06,0.000425041451194045,TCIRG1,ENSG00000110719
ENSG00000172183,1544.27291560545,0.60943910876528,0.136664272386292,4.45938867652735,8.21937506801838e-06,0.00044586017103796,ISG20,ENSG00000172183
ENSG00000163125,14762.2648447478,0.327984921544568,0.0735577382997218,4.45887719125003,8.23901077459144e-06,0.00044586017103796,RPRD2,ENSG00000163125
ENSG00000204217,536.352283710833,-1.16019836521171,0.26044555417198,-4.45466757495732,8.40232801954001e-06,0.000452602821292181,BMPR2,ENSG00000204217
ENSG00000172671,940.702038728949,0.694460631121291,0.156123228920678,4.44815698421231,8.66102230263008e-06,0.000464397659153408,ZFAND4,ENSG00000172671
ENSG00000115355,2633.29508460683,1.01103836074492,0.227716231627136,4.43990467223433,8.99987341226011e-06,0.000480363106465335,CCDC88A,ENSG00000115355
ENSG00000132326,528.507809888404,0.454423551461891,0.102426070957474,4.43660043984859,9.13907024907108e-06,0.000485575418824508,PER2,ENSG00000132326
ENSG00000121879,4612.67016384892,0.466797310552823,0.105326637416169,4.43190176772096,9.34055725446411e-06,0.000492673896342923,PIK3CA,ENSG00000121879
ENSG00000136237,3772.82388761427,0.717508347274649,0.16191009123743,4.43152333366591,9.35696851639396e-06,0.000492673896342923,RAPGEF5,ENSG00000136237
ENSG00000143797,311.258333150228,-1.65750486969303,0.374537464223257,-4.42547148956244,9.62318663852637e-06,0.000504418962411367,MBOAT2,ENSG00000143797
ENSG00000104375,273.802604663242,-1.15840329893774,0.261924892871293,-4.42265447258184,9.7495595603607e-06,0.000507902702346396,STK3,ENSG00000104375
ENSG00000154380,479.061853412292,-3.10124984543468,0.701313805990973,-4.42205731434666,9.77655128992549e-06,0.000507902702346396,ENAH,ENSG00000154380
ENSG00000135426,904.761205736056,0.486780431880399,0.11020376753868,4.41709428590583,1.00036600963869e-05,0.000517401694100293,TESPA1,ENSG00000135426
ENSG00000137710,1759.0822949183,-0.630331300028864,0.142750279568331,-4.41562217555685,1.00719872907564e-05,0.000518640790491857,RDX,ENSG00000137710
ENSG00000147454,2712.50350481673,0.318606786904116,0.0722651522157858,4.40885789533449,1.03917180317056e-05,0.000532757859967575,SLC25A37,ENSG00000147454
ENSG00000204228,310.123165932181,-0.715894988220087,0.162662297627584,-4.40111198883426,1.07697518107121e-05,0.000549727637185215,HSD17B8,ENSG00000204228
